date,strategy,distributor_id,product,quotation_eur_per_litre,inventory_before_litres,operational_required_litres,signal_score,signal_confidence,adjusted_signal,observed_price_percentile,patterns_used,candidate_purchase_litres,target_cover_days,purchase_cost_eur,expected_future_cost_eur,holding_cost_eur,capital_cost_eur,order_cost_eur,expected_cost_eur,downside_cost_eur,robust_objective_eur,expected_future_price_eur_per_litre,selected,selection_reason,scenario_costs_eur
2026-06-23,WIDGET,368320,Diesel,1.425,38660.48476897283,0.0,0.22190201729106634,0.6,0.1331412103746398,0.1282051282051282,P01 falling | P02 streak 1 | P07 price percentile 0.13,11339.515231,14.0,16158.809204175,0.0,0.0,0.0,0.0,16158.809204175002,-1.8189894035458565e-12,16158.809204175002,1.4381398270893375,False,Feasible candidate rejected because its robust objective is higher.,"[16158.809204175, 16158.809204175, 16158.809204175, 16158.809204175, 16158.809204175]"
2026-06-23,WIDGET,368320,Verde,1.358,8487.715641576287,0.0,0.8854625550660765,0.6000000000000001,0.531277533039646,0.11111111111111385,P02 streak 1 | P07 price percentile 0.11,0.0,10.0,0.0,3525.6942647931346,0.0,0.0,0.0,3525.694264793135,167.6352512139165,3525.694264793135,1.389790484581498,False,Operational-minimum benchmark; feasible but not selected.,"[3430.5115374089614, 3441.1663203251005, 3529.95617795959, 3565.472121013386, 3693.3295160070516]"
2026-06-23,WIDGET,368320,Verde,1.358,8487.715641576287,0.0,0.8854625550660765,0.6000000000000001,0.531277533039646,0.11111111111111385,P02 streak 1 | P07 price percentile 0.11,372.088761,11.0,505.29653743800003,3008.5688453356174,0.0,0.0,0.0,3513.865382773617,143.0476258870367,3513.865382773617,1.389790484581498,False,Feasible candidate rejected because its robust objective is higher.,"[3432.6434257021638, 3441.7354358221028, 3517.5021868215927, 3547.8088872213884, 3656.9130086606538]"
2026-06-23,WIDGET,368320,Verde,1.358,8487.715641576287,0.0,0.8854625550660765,0.6000000000000001,0.531277533039646,0.11111111111111385,P02 streak 1 | P07 price percentile 0.11,1226.081543,12.0,1665.018735394,1821.6978030107343,0.0,0.0,0.0,3486.716538404734,86.61578285247651,3486.716538404734,1.389790484581498,False,Feasible candidate rejected because its robust objective is higher.,"[3437.536390513921, 3443.04163094946, 3488.9186345789494, 3507.269436030745, 3573.3323212572104]"
2026-06-23,WIDGET,368320,Verde,1.358,8487.715641576287,0.0,0.8854625550660765,0.6000000000000001,0.531277533039646,0.11111111111111385,P02 streak 1 | P07 price percentile 0.11,1770.117654,13.0,2403.819774132,1065.6015926742111,0.0,0.0,0.0,3469.4213668062116,50.665876637596284,3469.4213668062116,1.389790484581498,False,Feasible candidate rejected because its robust objective is higher.,"[3440.653453800118, 3443.873742569457, 3470.709482313947, 3481.443778211743, 3520.087243443808]"
2026-06-23,WIDGET,368320,Verde,1.358,8487.715641576287,0.0,0.8854625550660765,0.6000000000000001,0.531277533039646,0.11111111111111385,P02 streak 1 | P07 price percentile 0.11,2536.853075,14.0,3445.04647585,3.768232633614998e-07,0.0,0.0,0.0,3445.046476226824,1.7916136130224913e-08,3445.046476226824,1.389790484581498,True,Selected because it has the lowest robust objective.,"[3445.0464762166503, 3445.0464762177894, 3445.046476227279, 3445.046476231075, 3445.04647624474]"
2026-06-23,WIDGET,368320,Verde,1.358,8487.715641576287,0.0,0.8854625550660765,0.6000000000000001,0.531277533039646,0.11111111111111385,P02 streak 1 | P07 price percentile 0.11,41512.284358,14.0,56373.682158164,0.0,0.0,0.0,0.0,56373.68215816401,-7.275957614183426e-12,56373.68215816401,1.389790484581498,False,Feasible candidate rejected because its robust objective is higher.,"[56373.682158164, 56373.682158164, 56373.682158164, 56373.682158164, 56373.682158164]"
2026-06-23,WIDGET,368321,Diesel,1.425,6280.688351956364,0.0,0.22190201729106634,0.6,0.1331412103746398,0.1282051282051282,P01 falling | P02 streak 1 | P07 price percentile 0.13,0.0,13.0,0.0,514.7604986616539,0.0,0.0,0.0,514.760498661654,39.888270173948285,514.760498661654,1.4381398270893375,False,Operational-minimum benchmark; feasible but not selected.,"[487.5001733166441, 502.5334409701421, 515.0611640147239, 520.0722532325566, 554.6487688356023]"
2026-06-23,WIDGET,368321,Diesel,1.425,6280.688351956364,0.0,0.22190201729106634,0.6,0.1331412103746398,0.1282051282051282,P01 falling | P02 streak 1 | P07 price percentile 0.13,357.934944,14.0,510.0572952,1.8826287293657212e-07,0.0,0.0,0.0,510.0572953882629,1.4588295016437769e-08,510.0572953882629,1.4381398270893375,True,Selected because it has the lowest robust objective.,"[510.05729537829296, 510.0572953837911, 510.05729538837284, 510.0572953902055, 510.0572954028512]"
2026-06-23,WIDGET,368321,Diesel,1.425,6280.688351956364,0.0,0.22190201729106634,0.6,0.1331412103746398,0.1282051282051282,P01 falling | P02 streak 1 | P07 price percentile 0.13,3719.311648,14.0,5300.0190984,0.0,0.0,0.0,0.0,5300.0190984,0.0,5300.0190984,1.4381398270893375,False,Feasible candidate rejected because its robust objective is higher.,"[5300.0190984, 5300.0190984, 5300.0190984, 5300.0190984, 5300.0190984]"
2026-06-23,WIDGET,368321,Verde,1.358,6291.697193644826,0.0,0.8854625550660765,0.6000000000000001,0.531277533039646,0.11111111111111385,P02 streak 1 | P07 price percentile 0.11,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.389790484581498,True,Selected because it is the operational minimum.,"[0.0, 0.0, 0.0, 0.0, 0.0]"
2026-06-23,WIDGET,368321,Verde,1.358,6291.697193644826,0.0,0.8854625550660765,0.6000000000000001,0.531277533039646,0.11111111111111385,P02 streak 1 | P07 price percentile 0.11,3708.302806,14.0,5035.875210548001,0.0,0.0,0.0,0.0,5035.875210548001,0.0,5035.875210548001,1.389790484581498,False,Feasible candidate rejected because its robust objective is higher.,"[5035.875210548001, 5035.875210548001, 5035.875210548001, 5035.875210548001, 5035.875210548001]"
2026-06-23,WIDGET,368322,Diesel,1.425,9578.342541728,0.0,0.22190201729106634,0.6,0.1331412103746398,0.1282051282051282,P01 falling | P02 streak 1 | P07 price percentile 0.13,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4381398270893375,True,Selected because it is the operational minimum.,"[0.0, 0.0, 0.0, 0.0, 0.0]"
2026-06-23,WIDGET,368322,Diesel,1.425,9578.342541728,0.0,0.22190201729106634,0.6,0.1331412103746398,0.1282051282051282,P01 falling | P02 streak 1 | P07 price percentile 0.13,4421.657458,14.0,6300.86187765,0.0,0.0,0.0,0.0,6300.86187765,0.0,6300.86187765,1.4381398270893375,False,Feasible candidate rejected because its robust objective is higher.,"[6300.86187765, 6300.86187765, 6300.86187765, 6300.86187765, 6300.86187765]"
2026-06-23,WIDGET,368322,Verde,1.358,6456.9751702515605,0.0,0.8854625550660765,0.6000000000000001,0.531277533039646,0.11111111111111385,P02 streak 1 | P07 price percentile 0.11,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.389790484581498,True,Selected because it is the operational minimum.,"[0.0, 0.0, 0.0, 0.0, 0.0]"
2026-06-23,WIDGET,368322,Verde,1.358,6456.9751702515605,0.0,0.8854625550660765,0.6000000000000001,0.531277533039646,0.11111111111111385,P02 streak 1 | P07 price percentile 0.11,7543.02483,14.0,10243.427719140001,0.0,0.0,0.0,0.0,10243.427719140001,0.0,10243.427719140001,1.389790484581498,False,Feasible candidate rejected because its robust objective is higher.,"[10243.427719140001, 10243.427719140001, 10243.427719140001, 10243.427719140001, 10243.427719140001]"
2026-06-24,WIDGET,368318,Diesel,1.432,27194.61550343051,0.0,0.8610354223433253,0.6333333333333333,0.5453224341507726,0.21794871794871654,P01 rising | P02 streak 2 | P07 price percentile 0.22,0.0,13.0,0.0,2916.8905365411397,0.0,0.0,0.0,2916.8905365411397,258.40015615197944,2916.8905365411397,1.5092415985467758,False,Operational-minimum benchmark; feasible but not selected.,"[2722.075759128128, 2806.6307840469703, 2870.8926029852896, 3087.353466777524, 3175.290692693119]"
2026-06-24,WIDGET,368318,Diesel,1.432,27194.61550343051,0.0,0.8610354223433253,0.6333333333333333,0.5453224341507726,0.21794871794871654,P01 rising | P02 streak 2 | P07 price percentile 0.22,1932.686284,14.0,2767.606758688,0.0,0.0,0.0,0.0,2767.606758688,0.0,2767.606758688,1.5092415985467758,True,Selected because it has the lowest robust objective.,"[2767.606758688, 2767.606758688, 2767.606758688, 2767.606758688, 2767.606758688]"
2026-06-24,WIDGET,368318,Diesel,1.432,27194.61550343051,0.0,0.8610354223433253,0.6333333333333333,0.5453224341507726,0.21794871794871654,P01 rising | P02 streak 2 | P07 price percentile 0.22,7805.384497,14.0,11177.310599704,0.0,0.0,0.0,0.0,11177.310599704,0.0,11177.310599704,1.5092415985467758,False,Feasible candidate rejected because its robust objective is higher.,"[11177.310599704, 11177.310599704, 11177.310599704, 11177.310599704, 11177.310599704]"
2026-06-24,WIDGET,368318,Verde,1.368,15570.200165134227,0.0,0.7874659400544938,0.6333333333333333,0.4987284287011794,0.33333333333333665,P01 rising | P02 streak 2 | P07 price percentile 0.33,0.0,13.0,0.0,1519.9339860979082,0.0,0.0,0.0,1519.933986097908,101.89720471919554,1519.933986097908,1.4148154405086286,False,Operational-minimum benchmark; feasible but not selected.,"[1456.3892348154577, 1469.5493904064977, 1505.2698127250349, 1580.470701816692, 1621.8311908171036]"
2026-06-24,WIDGET,368318,Verde,1.368,15570.200165134227,0.0,0.7874659400544938,0.6333333333333333,0.4987284287011794,0.33333333333333665,P01 rising | P02 streak 2 | P07 price percentile 0.33,1074.298416,14.0,1469.6402330880003,0.0,0.0,0.0,0.0,1469.6402330880003,0.0,1469.6402330880003,1.4148154405086286,True,Selected because it has the lowest robust objective.,"[1469.6402330880003, 1469.6402330880003, 1469.6402330880003, 1469.6402330880003, 1469.6402330880003]"
2026-06-24,WIDGET,368318,Verde,1.368,15570.200165134227,0.0,0.7874659400544938,0.6333333333333333,0.4987284287011794,0.33333333333333665,P01 rising | P02 streak 2 | P07 price percentile 0.33,14429.799835,14.0,19739.96617428,0.0,0.0,0.0,0.0,19739.96617428,0.0,19739.96617428,1.4148154405086286,False,Feasible candidate rejected because its robust objective is higher.,"[19739.96617428, 19739.96617428, 19739.96617428, 19739.96617428, 19739.96617428]"
2026-06-24,WIDGET,368319,Diesel,1.432,6478.801375220884,0.0,0.8610354223433253,0.6333333333333333,0.5453224341507726,0.21794871794871654,P01 rising | P02 streak 2 | P07 price percentile 0.22,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5092415985467758,True,Selected because it is the operational minimum.,"[0.0, 0.0, 0.0, 0.0, 0.0]"
2026-06-24,WIDGET,368319,Diesel,1.432,6478.801375220884,0.0,0.8610354223433253,0.6333333333333333,0.5453224341507726,0.21794871794871654,P01 rising | P02 streak 2 | P07 price percentile 0.22,3521.198625,14.0,5042.356431,0.0,0.0,0.0,0.0,5042.356431,0.0,5042.356431,1.5092415985467758,False,Feasible candidate rejected because its robust objective is higher.,"[5042.356431, 5042.356431, 5042.356431, 5042.356431, 5042.356431]"
2026-06-24,WIDGET,368319,Verde,1.368,6181.393909673303,0.0,0.7874659400544938,0.6333333333333333,0.4987284287011794,0.33333333333333665,P01 rising | P02 streak 2 | P07 price percentile 0.33,0.0,13.0,0.0,539.3035811539431,0.0,0.0,0.0,539.3035811539431,36.155206684811105,539.3035811539431,1.4148154405086286,False,Operational-minimum benchmark; feasible but not selected.,"[516.756607243489, 521.4260988817487, 534.1004333284537, 560.7832426899379, 575.4587878387542]"
2026-06-24,WIDGET,368319,Verde,1.368,6181.393909673303,0.0,0.7874659400544938,0.6333333333333333,0.4987284287011794,0.33333333333333665,P01 rising | P02 streak 2 | P07 price percentile 0.33,381.182991,14.0,521.458331688,0.0,0.0,0.0,0.0,521.458331688,0.0,521.458331688,1.4148154405086286,True,Selected because it has the lowest robust objective.,"[521.458331688, 521.458331688, 521.458331688, 521.458331688, 521.458331688]"
2026-06-24,WIDGET,368319,Verde,1.368,6181.393909673303,0.0,0.7874659400544938,0.6333333333333333,0.4987284287011794,0.33333333333333665,P01 rising | P02 streak 2 | P07 price percentile 0.33,3818.60609,14.0,5223.85313112,0.0,0.0,0.0,0.0,5223.85313112,0.0,5223.85313112,1.4148154405086286,False,Feasible candidate rejected because its robust objective is higher.,"[5223.85313112, 5223.85313112, 5223.85313112, 5223.85313112, 5223.85313112]"
2026-06-24,WIDGET,368320,Diesel,1.432,37460.85250188668,0.0,0.8610354223433253,0.6333333333333333,0.5453224341507726,0.21794871794871654,P01 rising | P02 streak 2 | P07 price percentile 0.22,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5092415985467758,True,Selected because it is the operational minimum.,"[0.0, 0.0, 0.0, 0.0, 0.0]"
2026-06-24,WIDGET,368320,Diesel,1.432,37460.85250188668,0.0,0.8610354223433253,0.6333333333333333,0.5453224341507726,0.21794871794871654,P01 rising | P02 streak 2 | P07 price percentile 0.22,12539.147498,14.0,17956.059217136,0.0,0.0,0.0,0.0,17956.059217136,0.0,17956.059217136,1.5092415985467758,False,Feasible candidate rejected because its robust objective is higher.,"[17956.059217136, 17956.059217136, 17956.059217136, 17956.059217136, 17956.059217136]"
2026-06-24,WIDGET,368320,Verde,1.368,10327.921232312758,0.0,0.7874659400544938,0.6333333333333333,0.4987284287011794,0.33333333333333665,P01 rising | P02 streak 2 | P07 price percentile 0.33,0.0,13.0,0.0,985.627617711141,0.0,0.0,0.0,985.627617711141,66.0770139081128,985.627617711141,1.4148154405086286,False,Operational-minimum benchmark; feasible but not selected.,"[944.4209190009155, 952.9548506864651, 976.1183795472427, 1024.8837034646695, 1051.7046316192539]"
2026-06-24,WIDGET,368320,Verde,1.368,10327.921232312758,0.0,0.7874659400544938,0.6333333333333333,0.4987284287011794,0.33333333333333665,P01 rising | P02 streak 2 | P07 price percentile 0.33,696.647485,14.0,953.01375948,0.0,0.0,0.0,0.0,953.01375948,0.0,953.01375948,1.4148154405086286,True,Selected because it has the lowest robust objective.,"[953.01375948, 953.01375948, 953.01375948, 953.01375948, 953.01375948]"
2026-06-24,WIDGET,368320,Verde,1.368,10327.921232312758,0.0,0.7874659400544938,0.6333333333333333,0.4987284287011794,0.33333333333333665,P01 rising | P02 streak 2 | P07 price percentile 0.33,39672.078768,14.0,54271.403754624,0.0,0.0,0.0,0.0,54271.40375462401,-7.275957614183426e-12,54271.40375462401,1.4148154405086286,False,Feasible candidate rejected because its robust objective is higher.,"[54271.403754624, 54271.403754624, 54271.403754624, 54271.403754624, 54271.403754624]"
2026-06-24,WIDGET,368321,Diesel,1.432,6161.026733222034,0.0,0.8610354223433253,0.6333333333333333,0.5453224341507726,0.21794871794871654,P01 rising | P02 streak 2 | P07 price percentile 0.22,0.0,13.0,0.0,720.8085999991767,0.0,0.0,0.0,720.8085999991767,63.85466045508224,720.8085999991767,1.5092415985467758,False,Operational-minimum benchmark; feasible but not selected.,"[672.6668664623606, 693.5617160877149, 709.4418018029841, 762.9326168438906, 784.663260454259]"
2026-06-24,WIDGET,368321,Diesel,1.432,6161.026733222034,0.0,0.8610354223433253,0.6333333333333333,0.5453224341507726,0.21794871794871654,P01 rising | P02 streak 2 | P07 price percentile 0.22,477.596563,14.0,683.918278216,0.0,0.0,0.0,0.0,683.9182782160001,-1.1368683772161603e-13,683.9182782160001,1.5092415985467758,True,Selected because it has the lowest robust objective.,"[683.918278216, 683.918278216, 683.918278216, 683.918278216, 683.918278216]"
2026-06-24,WIDGET,368321,Diesel,1.432,6161.026733222034,0.0,0.8610354223433253,0.6333333333333333,0.5453224341507726,0.21794871794871654,P01 rising | P02 streak 2 | P07 price percentile 0.22,3838.973267,14.0,5497.409718344,0.0,0.0,0.0,0.0,5497.409718344001,-9.094947017729282e-13,5497.409718344001,1.5092415985467758,False,Feasible candidate rejected because its robust objective is higher.,"[5497.409718344, 5497.409718344, 5497.409718344, 5497.409718344, 5497.409718344]"
2026-06-24,WIDGET,368321,Verde,1.368,5940.709435077139,0.0,0.7874659400544938,0.6333333333333333,0.4987284287011794,0.33333333333333665,P01 rising | P02 streak 2 | P07 price percentile 0.33,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4148154405086286,True,Selected because it is the operational minimum.,"[0.0, 0.0, 0.0, 0.0, 0.0]"
2026-06-24,WIDGET,368321,Verde,1.368,5940.709435077139,0.0,0.7874659400544938,0.6333333333333333,0.4987284287011794,0.33333333333333665,P01 rising | P02 streak 2 | P07 price percentile 0.33,4059.290565,14.0,5553.10949292,0.0,0.0,0.0,0.0,5553.109492920001,-9.094947017729282e-13,5553.109492920001,1.4148154405086286,False,Feasible candidate rejected because its robust objective is higher.,"[5553.10949292, 5553.10949292, 5553.10949292, 5553.10949292, 5553.10949292]"
2026-06-24,WIDGET,368322,Diesel,1.432,9017.439639722139,0.0,0.8610354223433253,0.6333333333333333,0.5453224341507726,0.21794871794871654,P01 rising | P02 streak 2 | P07 price percentile 0.22,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5092415985467758,True,Selected because it is the operational minimum.,"[0.0, 0.0, 0.0, 0.0, 0.0]"
2026-06-24,WIDGET,368322,Diesel,1.432,9017.439639722139,0.0,0.8610354223433253,0.6333333333333333,0.5453224341507726,0.21794871794871654,P01 rising | P02 streak 2 | P07 price percentile 0.22,4982.56036,14.0,7135.026435520001,0.0,0.0,0.0,0.0,7135.0264355200015,-9.094947017729282e-13,7135.0264355200015,1.5092415985467758,False,Feasible candidate rejected because its robust objective is higher.,"[7135.026435520001, 7135.026435520001, 7135.026435520001, 7135.026435520001, 7135.026435520001]"
2026-06-24,WIDGET,368322,Verde,1.368,6038.876193682982,0.0,0.7874659400544938,0.6333333333333333,0.4987284287011794,0.33333333333333665,P01 rising | P02 streak 2 | P07 price percentile 0.33,0.0,13.0,0.0,349.70483591753526,0.0,0.0,0.0,349.7048359175352,23.44440323244828,349.7048359175352,1.4148154405086286,False,Operational-minimum benchmark; feasible but not selected.,"[335.0845254146431, 338.1124003708633, 346.33091810917546, 363.6330607161484, 373.1492391499835]"
2026-06-24,WIDGET,368322,Verde,1.368,6038.876193682982,0.0,0.7874659400544938,0.6333333333333333,0.4987284287011794,0.33333333333333665,P01 rising | P02 streak 2 | P07 price percentile 0.33,247.173466,14.0,338.13330148800003,0.0,0.0,0.0,0.0,338.13330148800003,0.0,338.13330148800003,1.4148154405086286,True,Selected because it has the lowest robust objective.,"[338.13330148800003, 338.13330148800003, 338.13330148800003, 338.13330148800003, 338.13330148800003]"
2026-06-24,WIDGET,368322,Verde,1.368,6038.876193682982,0.0,0.7874659400544938,0.6333333333333333,0.4987284287011794,0.33333333333333665,P01 rising | P02 streak 2 | P07 price percentile 0.33,7961.123806,14.0,10890.817366608,0.0,0.0,0.0,0.0,10890.817366608,0.0,10890.817366608,1.4148154405086286,False,Feasible candidate rejected because its robust objective is higher.,"[10890.817366608, 10890.817366608, 10890.817366608, 10890.817366608, 10890.817366608]"
2026-06-25,WIDGET,368318,Diesel,1.44,27070.225463739407,0.0,0.8062015503875977,0.6666666666666666,0.5374677002583984,0.3205128205128191,P01 rising | P02 streak 3 | P07 price percentile 0.32,0.0,13.0,0.0,3124.4306119256407,0.0,0.0,0.0,3124.4306119256407,252.27984032021368,3124.4306119256407,1.5188695607235143,False,Operational-minimum benchmark; feasible but not selected.,"[2904.4057283586967, 2998.0027010802373, 3062.8006052720725, 3357.991057701546, 3376.7104522458544]"
2026-06-25,WIDGET,368318,Diesel,1.44,27070.225463739407,0.0,0.8062015503875977,0.6666666666666666,0.5374677002583984,0.3205128205128191,P01 rising | P02 streak 3 | P07 price percentile 0.32,2057.076324,14.0,2962.18990656,0.0,0.0,0.0,0.0,2962.18990656,0.0,2962.18990656,1.5188695607235143,True,Selected because it has the lowest robust objective.,"[2962.18990656, 2962.18990656, 2962.18990656, 2962.18990656, 2962.18990656]"
2026-06-25,WIDGET,368318,Diesel,1.44,27070.225463739407,0.0,0.8062015503875977,0.6666666666666666,0.5374677002583984,0.3205128205128191,P01 rising | P02 streak 3 | P07 price percentile 0.32,7929.774536,14.0,11418.87533184,0.0,0.0,0.0,0.0,11418.87533184,0.0,11418.87533184,1.5188695607235143,False,Feasible candidate rejected because its robust objective is higher.,"[11418.87533184, 11418.87533184, 11418.87533184, 11418.87533184, 11418.87533184]"
2026-06-25,WIDGET,368318,Verde,1.374,15500.081995318875,0.0,0.7178294573643389,0.6666666666666666,0.4785529715762259,0.4666666666666703,P01 rising | P02 streak 3 | P07 price percentile 0.47,0.0,13.0,0.0,1625.5165430341924,0.0,0.0,0.0,1625.5165430341926,98.3740496818823,1625.5165430341926,1.4203888372093023,False,Operational-minimum benchmark; feasible but not selected.,"[1547.6504385628652, 1570.8820952466974, 1606.9312176871265, 1707.0676689105412, 1723.890592716075]"
2026-06-25,WIDGET,368318,Verde,1.374,15500.081995318875,0.0,0.7178294573643389,0.6666666666666666,0.4785529715762259,0.4666666666666703,P01 rising | P02 streak 3 | P07 price percentile 0.47,1144.416585,14.0,1572.42838779,5.830004744686534e-07,0.0,0.0,0.0,1572.4283883730006,3.528225533955265e-08,1572.4283883730006,1.4203888372093023,True,Selected because it has the lowest robust objective.,"[1572.4283883450732, 1572.4283883534056, 1572.4283883663347, 1572.4283884022493, 1572.428388408283]"
2026-06-25,WIDGET,368318,Verde,1.374,15500.081995318875,0.0,0.7178294573643389,0.6666666666666666,0.4785529715762259,0.4666666666666703,P01 rising | P02 streak 3 | P07 price percentile 0.47,14499.918005,14.0,19922.88733887,0.0,0.0,0.0,0.0,19922.88733887,0.0,19922.88733887,1.4203888372093023,False,Feasible candidate rejected because its robust objective is higher.,"[19922.88733887, 19922.88733887, 19922.88733887, 19922.88733887, 19922.88733887]"
2026-06-25,WIDGET,368319,Diesel,1.44,6081.316479976762,0.0,0.8062015503875977,0.6666666666666666,0.5374677002583984,0.3205128205128191,P01 rising | P02 streak 3 | P07 price percentile 0.32,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5188695607235143,True,Selected because it is the operational minimum.,"[0.0, 0.0, 0.0, 0.0, 0.0]"
2026-06-25,WIDGET,368319,Diesel,1.44,6081.316479976762,0.0,0.8062015503875977,0.6666666666666666,0.5374677002583984,0.3205128205128191,P01 rising | P02 streak 3 | P07 price percentile 0.32,3918.68352,14.0,5642.9042688,0.0,0.0,0.0,0.0,5642.904268800001,-9.094947017729282e-13,5642.904268800001,1.5188695607235143,False,Feasible candidate rejected because its robust objective is higher.,"[5642.9042688, 5642.9042688, 5642.9042688, 5642.9042688, 5642.9042688]"
2026-06-25,WIDGET,368319,Verde,1.374,6122.440480180234,0.0,0.7178294573643389,0.6666666666666666,0.4785529715762259,0.4666666666666703,P01 rising | P02 streak 3 | P07 price percentile 0.47,0.0,13.0,0.0,625.1648583448185,0.0,0.0,0.0,625.1648583448184,37.83412669512688,625.1648583448184,1.4203888372093023,False,Operational-minimum benchmark; feasible but not selected.,"[595.2179763027474, 604.1527456362871, 618.0170428779867, 656.5289796604854, 662.9989850399453]"
2026-06-25,WIDGET,368319,Verde,1.374,6122.440480180234,0.0,0.7178294573643389,0.6666666666666666,0.4785529715762259,0.4666666666666703,P01 rising | P02 streak 3 | P07 price percentile 0.47,440.13642,14.0,604.74744108,5.275535762806148e-07,0.0,0.0,0.0,604.7474416075537,3.192678832419915e-08,604.7474416075537,1.4203888372093023,True,Selected because it has the lowest robust objective.,"[604.7474415822826, 604.7474415898223, 604.7474416015218, 604.7474416340207, 604.7474416394805]"
2026-06-25,WIDGET,368319,Verde,1.374,6122.440480180234,0.0,0.7178294573643389,0.6666666666666666,0.4785529715762259,0.4666666666666703,P01 rising | P02 streak 3 | P07 price percentile 0.47,3877.55952,14.0,5327.76678048,0.0,0.0,0.0,0.0,5327.76678048,0.0,5327.76678048,1.4203888372093023,False,Feasible candidate rejected because its robust objective is higher.,"[5327.76678048, 5327.76678048, 5327.76678048, 5327.76678048, 5327.76678048]"
2026-06-25,WIDGET,368320,Diesel,1.44,36234.2093954402,0.0,0.8062015503875977,0.6666666666666666,0.5374677002583984,0.3205128205128191,P01 rising | P02 streak 3 | P07 price percentile 0.32,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5188695607235143,True,Selected because it is the operational minimum.,"[0.0, 0.0, 0.0, 0.0, 0.0]"
2026-06-25,WIDGET,368320,Diesel,1.44,36234.2093954402,0.0,0.8062015503875977,0.6666666666666666,0.5374677002583984,0.3205128205128191,P01 rising | P02 streak 3 | P07 price percentile 0.32,13765.790605,14.0,19822.7384712,0.0,0.0,0.0,0.0,19822.7384712,0.0,19822.7384712,1.5188695607235143,False,Feasible candidate rejected because its robust objective is higher.,"[19822.7384712, 19822.7384712, 19822.7384712, 19822.7384712, 19822.7384712]"
2026-06-25,WIDGET,368320,Verde,1.374,10204.620295701745,0.0,0.7178294573643389,0.6666666666666666,0.4785529715762259,0.4666666666666703,P01 rising | P02 streak 3 | P07 price percentile 0.47,0.0,13.0,0.0,1164.6455844827135,0.0,0.0,0.0,1164.6455844827135,70.48276628168242,1164.6455844827135,1.4203888372093023,False,Operational-minimum benchmark; feasible but not selected.,"[1108.8562939079616, 1125.5012468572188, 1151.3296221233077, 1223.0751089735545, 1235.128350764396]"
2026-06-25,WIDGET,368320,Verde,1.374,10204.620295701745,0.0,0.7178294573643389,0.6666666666666666,0.4785529715762259,0.4666666666666703,P01 rising | P02 streak 3 | P07 price percentile 0.47,819.948421,14.0,1126.6091304540003,2.0691855898909383e-07,0.0,0.0,0.0,1126.609130660919,1.2522377801360562e-08,1126.609130660919,1.4203888372093023,True,Selected because it has the lowest robust objective.,"[1126.6091306510068, 1126.6091306539643, 1126.609130658553, 1126.6091306712997, 1126.6091306734413]"
2026-06-25,WIDGET,368320,Verde,1.374,10204.620295701745,0.0,0.7178294573643389,0.6666666666666666,0.4785529715762259,0.4666666666666703,P01 rising | P02 streak 3 | P07 price percentile 0.47,39795.379704,14.0,54678.851713296004,0.0,0.0,0.0,0.0,54678.85171329601,-7.275957614183426e-12,54678.85171329601,1.4203888372093023,False,Feasible candidate rejected because its robust objective is higher.,"[54678.851713296004, 54678.851713296004, 54678.851713296004, 54678.851713296004, 54678.851713296004]"
2026-06-25,WIDGET,368321,Diesel,1.44,6160.680852370164,0.0,0.8062015503875977,0.6666666666666666,0.5374677002583984,0.3205128205128191,P01 rising | P02 streak 3 | P07 price percentile 0.32,0.0,13.0,0.0,725.9322295397245,0.0,0.0,0.0,725.9322295397244,58.61486129746595,725.9322295397244,1.5188695607235143,False,Operational-minimum benchmark; feasible but not selected.,"[674.8115057597427, 696.5578869488711, 711.6130739259598, 780.1978145993647, 784.5470908371904]"
2026-06-25,WIDGET,368321,Diesel,1.44,6160.680852370164,0.0,0.8062015503875977,0.6666666666666666,0.5374677002583984,0.3205128205128191,P01 rising | P02 streak 3 | P07 price percentile 0.32,477.942444,14.0,688.23711936,0.0,0.0,0.0,0.0,688.23711936,0.0,688.23711936,1.5188695607235143,True,Selected because it has the lowest robust objective.,"[688.23711936, 688.23711936, 688.23711936, 688.23711936, 688.23711936]"
2026-06-25,WIDGET,368321,Diesel,1.44,6160.680852370164,0.0,0.8062015503875977,0.6666666666666666,0.5374677002583984,0.3205128205128191,P01 rising | P02 streak 3 | P07 price percentile 0.32,3839.319148,14.0,5528.61957312,0.0,0.0,0.0,0.0,5528.61957312,0.0,5528.61957312,1.5188695607235143,False,Feasible candidate rejected because its robust objective is higher.,"[5528.61957312, 5528.61957312, 5528.61957312, 5528.61957312, 5528.61957312]"
