date,distributor_id,product,as_is_purchase_litres,as_is_purchase_spend_eur,as_is_selected_cover_days,as_is_reason,operational_purchase_litres,operational_purchase_spend_eur,operational_selected_cover_days,operational_reason,combined_purchase_litres,combined_purchase_spend_eur,combined_selected_cover_days,combined_operational_required_litres,combined_discretionary_litres,combined_internal_signal_score,combined_external_signal_score,combined_signal_score,combined_signal_confidence,combined_expected_advantage_eur,combined_patterns_used,combined_external_drivers,combined_external_themes,combined_caveats,combined_reason,combined_minus_operational_litres,external_changed_operational_decision,combined_action,short_reason
2026-06-26,368321,Verde,0.0,0.0,1.0,Operational minimum required to cover demand until the next observed quotation,0.0,0.0,13.0,Operational minimum selected,0.0,0.0,13.0,0.0,0.0,-0.33568281938326083,-0.8925324734836192,-0.612345068390985,0.6894164125577751,0.0,P02 streak 1 | P07 price percentile 0.36,Crude | Currency | Logistics | Supply,HORMUZ_RECOVERY | IRAN_SUPPLY_ACCESS,"Pattern confidence is detection confidence, not validated predictive probability.",Operational minimum: objective improvement is below action threshold,0.0,False,NO PURCHASE,"External intelligence did not materially change the operational recommendation. Main external drivers: Crude, Currency, Logistics, Supply."
2026-06-26,368322,Diesel,0.0,0.0,1.0,Operational minimum required to cover demand until the next observed quotation,0.0,0.0,13.0,Operational minimum selected,0.0,0.0,13.0,0.0,0.0,0.7641277641277642,-0.29349188619157035,0.25057589585617235,0.6897075729181187,0.0,P01 rising | P02 streak 4 | P07 price percentile 0.41,Crude | Currency | Logistics | Refined product | Supply,HORMUZ_RECOVERY | IRAN_SUPPLY_ACCESS,"Pattern confidence is detection confidence, not validated predictive probability. | Internal and external evidence disagree; discretionary volume is penalised.",Operational minimum: objective improvement is below action threshold,0.0,False,NO PURCHASE,"External intelligence did not materially change the operational recommendation. Main external drivers: Crude, Currency, Logistics, Refined product, Supply."
2026-06-26,368322,Verde,0.0,0.0,1.0,Operational minimum required to cover demand until the next observed quotation,0.0,0.0,13.0,Operational minimum selected,0.0,0.0,13.0,0.0,0.0,-0.33568281938326083,-0.8925324734836192,-0.612345068390985,0.6894164125577751,0.0,P02 streak 1 | P07 price percentile 0.36,Crude | Currency | Logistics | Supply,HORMUZ_RECOVERY | IRAN_SUPPLY_ACCESS,"Pattern confidence is detection confidence, not validated predictive probability.",Operational minimum: objective improvement is below action threshold,0.0,False,NO PURCHASE,"External intelligence did not materially change the operational recommendation. Main external drivers: Crude, Currency, Logistics, Supply."
2026-06-27,368318,Diesel,5971.490968737746,8718.376814357109,3.0,Operational minimum required to cover demand until the next observed quotation,0.0,0.0,12.0,Operational minimum selected,0.0,0.0,12.0,0.0,0.0,0.586278586278587,-0.31443410161623353,0.17547806102642347,0.6617959797460291,0.0,P01 rising | P02 streak 5 | P04 multi-day quotation | P07 price percentile 0.58,Crude | Currency | Logistics | Refined product,HORMUZ_RECOVERY,"Pattern confidence is detection confidence, not validated predictive probability. | Internal and external evidence disagree; discretionary volume is penalised.",Operational minimum: objective improvement is below action threshold,0.0,False,NO PURCHASE,"External intelligence did not materially change the operational recommendation. Main external drivers: Crude, Currency, Logistics, Refined product."
2026-06-27,368318,Verde,3470.3869660088076,4789.134013092154,3.0,Operational minimum required to cover demand until the next observed quotation,0.0,0.0,12.0,Operational minimum selected,0.0,0.0,12.0,0.0,0.0,0.5026763990267645,-0.2151117349756272,0.17403351166323858,0.5656709012629195,0.0,P01 rising | P02 streak 1 | P04 multi-day quotation | P07 price percentile 0.60,Crude | Currency | Logistics,HORMUZ_RECOVERY,"Pattern confidence is detection confidence, not validated predictive probability. | Internal and external evidence disagree; discretionary volume is penalised.",Operational minimum: objective improvement is below action threshold,0.0,False,NO PURCHASE,"External intelligence did not materially change the operational recommendation. Main external drivers: Crude, Currency, Logistics."
2026-06-27,368319,Diesel,0.0,0.0,3.0,Operational minimum required to cover demand until the next observed quotation,0.0,0.0,12.0,Operational minimum selected,0.0,0.0,12.0,0.0,0.0,0.586278586278587,-0.31443410161623353,0.17547806102642347,0.6617959797460291,0.0,P01 rising | P02 streak 5 | P04 multi-day quotation | P07 price percentile 0.58,Crude | Currency | Logistics | Refined product,HORMUZ_RECOVERY,"Pattern confidence is detection confidence, not validated predictive probability. | Internal and external evidence disagree; discretionary volume is penalised.",Operational minimum: objective improvement is below action threshold,0.0,False,NO PURCHASE,"External intelligence did not materially change the operational recommendation. Main external drivers: Crude, Currency, Logistics, Refined product."
2026-06-27,368319,Verde,0.0,0.0,3.0,Operational minimum required to cover demand until the next observed quotation,0.0,0.0,12.0,Operational minimum selected,0.0,0.0,12.0,0.0,0.0,0.5026763990267645,-0.2151117349756272,0.17403351166323858,0.5656709012629195,0.0,P01 rising | P02 streak 1 | P04 multi-day quotation | P07 price percentile 0.60,Crude | Currency | Logistics,HORMUZ_RECOVERY,"Pattern confidence is detection confidence, not validated predictive probability. | Internal and external evidence disagree; discretionary volume is penalised.",Operational minimum: objective improvement is below action threshold,0.0,False,NO PURCHASE,"External intelligence did not materially change the operational recommendation. Main external drivers: Crude, Currency, Logistics."
2026-06-27,368320,Diesel,0.0,0.0,3.0,Operational minimum required to cover demand until the next observed quotation,0.0,0.0,12.0,Operational minimum selected,0.0,0.0,12.0,0.0,0.0,0.586278586278587,-0.31443410161623353,0.17547806102642347,0.6617959797460291,0.0,P01 rising | P02 streak 5 | P04 multi-day quotation | P07 price percentile 0.58,Crude | Currency | Logistics | Refined product,HORMUZ_RECOVERY,"Pattern confidence is detection confidence, not validated predictive probability. | Internal and external evidence disagree; discretionary volume is penalised.",Operational minimum: objective improvement is below action threshold,0.0,False,NO PURCHASE,"External intelligence did not materially change the operational recommendation. Main external drivers: Crude, Currency, Logistics, Refined product."
2026-06-27,368320,Verde,0.0,0.0,3.0,Operational minimum required to cover demand until the next observed quotation,0.0,0.0,12.0,Operational minimum selected,0.0,0.0,12.0,0.0,0.0,0.5026763990267645,-0.2151117349756272,0.17403351166323858,0.5656709012629195,0.0,P01 rising | P02 streak 1 | P04 multi-day quotation | P07 price percentile 0.60,Crude | Currency | Logistics,HORMUZ_RECOVERY,"Pattern confidence is detection confidence, not validated predictive probability. | Internal and external evidence disagree; discretionary volume is penalised.",Operational minimum: objective improvement is below action threshold,0.0,False,NO PURCHASE,"External intelligence did not materially change the operational recommendation. Main external drivers: Crude, Currency, Logistics."
2026-06-27,368321,Diesel,0.0,0.0,3.0,Operational minimum required to cover demand until the next observed quotation,0.0,0.0,12.0,Operational minimum selected,0.0,0.0,12.0,0.0,0.0,0.586278586278587,-0.31443410161623353,0.17547806102642347,0.6617959797460291,0.0,P01 rising | P02 streak 5 | P04 multi-day quotation | P07 price percentile 0.58,Crude | Currency | Logistics | Refined product,HORMUZ_RECOVERY,"Pattern confidence is detection confidence, not validated predictive probability. | Internal and external evidence disagree; discretionary volume is penalised.",Operational minimum: objective improvement is below action threshold,0.0,False,NO PURCHASE,"External intelligence did not materially change the operational recommendation. Main external drivers: Crude, Currency, Logistics, Refined product."
2026-06-27,368321,Verde,0.0,0.0,3.0,Operational minimum required to cover demand until the next observed quotation,0.0,0.0,12.0,Operational minimum selected,0.0,0.0,12.0,0.0,0.0,0.5026763990267645,-0.2151117349756272,0.17403351166323858,0.5656709012629195,0.0,P01 rising | P02 streak 1 | P04 multi-day quotation | P07 price percentile 0.60,Crude | Currency | Logistics,HORMUZ_RECOVERY,"Pattern confidence is detection confidence, not validated predictive probability. | Internal and external evidence disagree; discretionary volume is penalised.",Operational minimum: objective improvement is below action threshold,0.0,False,NO PURCHASE,"External intelligence did not materially change the operational recommendation. Main external drivers: Crude, Currency, Logistics."
2026-06-27,368322,Diesel,0.0,0.0,3.0,Operational minimum required to cover demand until the next observed quotation,0.0,0.0,12.0,Operational minimum selected,0.0,0.0,12.0,0.0,0.0,0.586278586278587,-0.31443410161623353,0.17547806102642347,0.6617959797460291,0.0,P01 rising | P02 streak 5 | P04 multi-day quotation | P07 price percentile 0.58,Crude | Currency | Logistics | Refined product,HORMUZ_RECOVERY,"Pattern confidence is detection confidence, not validated predictive probability. | Internal and external evidence disagree; discretionary volume is penalised.",Operational minimum: objective improvement is below action threshold,0.0,False,NO PURCHASE,"External intelligence did not materially change the operational recommendation. Main external drivers: Crude, Currency, Logistics, Refined product."
2026-06-27,368322,Verde,0.0,0.0,3.0,Operational minimum required to cover demand until the next observed quotation,0.0,0.0,12.0,Operational minimum selected,0.0,0.0,12.0,0.0,0.0,0.5026763990267645,-0.2151117349756272,0.17403351166323858,0.5656709012629195,0.0,P01 rising | P02 streak 1 | P04 multi-day quotation | P07 price percentile 0.60,Crude | Currency | Logistics,HORMUZ_RECOVERY,"Pattern confidence is detection confidence, not validated predictive probability. | Internal and external evidence disagree; discretionary volume is penalised.",Operational minimum: objective improvement is below action threshold,0.0,False,NO PURCHASE,"External intelligence did not materially change the operational recommendation. Main external drivers: Crude, Currency, Logistics."
2026-06-30,368318,Diesel,1932.6862839246212,2841.0488373691933,1.0,Operational minimum required to cover demand until the next observed quotation,0.0,0.0,9.0,Operational minimum selected,0.0,0.0,9.0,0.0,0.0,0.6043165467625907,0.201800311384165,0.43945372003844,0.687784521546282,0.0,P01 rising | P02 streak 6 | P07 price percentile 0.71,Crude | Currency | Refined product,,"Pattern confidence is detection confidence, not validated predictive probability.",Operational minimum: objective improvement is below action threshold,0.0,False,NO PURCHASE,"External intelligence did not materially change the operational recommendation. Main external drivers: Crude, Currency, Refined product."
2026-06-30,368318,Verde,1074.2984155011095,1492.2004991310412,1.0,Operational minimum required to cover demand until the next observed quotation,0.0,0.0,9.0,Operational minimum selected,0.0,0.0,9.0,0.0,0.0,0.489918256130789,-0.3123913184974031,0.21336473593882974,0.46908226924609486,0.0,P01 rising | P02 streak 2 | P07 price percentile 0.80,Crude | Currency,,"Pattern confidence is detection confidence, not validated predictive probability. | Internal and external evidence disagree; discretionary volume is penalised.",Operational minimum: objective improvement is below action threshold,0.0,False,NO PURCHASE,"External intelligence did not materially change the operational recommendation. Main external drivers: Crude, Currency."
2026-06-30,368319,Diesel,0.0,0.0,1.0,Operational minimum required to cover demand until the next observed quotation,0.0,0.0,9.0,Operational minimum selected,0.0,0.0,9.0,0.0,0.0,0.6043165467625907,0.201800311384165,0.43945372003844,0.687784521546282,0.0,P01 rising | P02 streak 6 | P07 price percentile 0.71,Crude | Currency | Refined product,,"Pattern confidence is detection confidence, not validated predictive probability.",Operational minimum: objective improvement is below action threshold,0.0,False,NO PURCHASE,"External intelligence did not materially change the operational recommendation. Main external drivers: Crude, Currency, Refined product."
2026-06-30,368319,Verde,0.0,0.0,1.0,Operational minimum required to cover demand until the next observed quotation,0.0,0.0,9.0,Operational minimum selected,0.0,0.0,9.0,0.0,0.0,0.489918256130789,-0.3123913184974031,0.21336473593882974,0.46908226924609486,0.0,P01 rising | P02 streak 2 | P07 price percentile 0.80,Crude | Currency,,"Pattern confidence is detection confidence, not validated predictive probability. | Internal and external evidence disagree; discretionary volume is penalised.",Operational minimum: objective improvement is below action threshold,0.0,False,NO PURCHASE,"External intelligence did not materially change the operational recommendation. Main external drivers: Crude, Currency."
2026-06-30,368320,Diesel,0.0,0.0,1.0,Operational minimum required to cover demand until the next observed quotation,0.0,0.0,9.0,Operational minimum selected,0.0,0.0,9.0,0.0,0.0,0.6043165467625907,0.201800311384165,0.43945372003844,0.687784521546282,0.0,P01 rising | P02 streak 6 | P07 price percentile 0.71,Crude | Currency | Refined product,,"Pattern confidence is detection confidence, not validated predictive probability.",Operational minimum: objective improvement is below action threshold,0.0,False,NO PURCHASE,"External intelligence did not materially change the operational recommendation. Main external drivers: Crude, Currency, Refined product."
2026-06-30,368320,Verde,0.0,0.0,1.0,Operational minimum required to cover demand until the next observed quotation,0.0,0.0,9.0,Operational minimum selected,0.0,0.0,9.0,0.0,0.0,0.489918256130789,-0.3123913184974031,0.21336473593882974,0.46908226924609486,0.0,P01 rising | P02 streak 2 | P07 price percentile 0.80,Crude | Currency,,"Pattern confidence is detection confidence, not validated predictive probability. | Internal and external evidence disagree; discretionary volume is penalised.",Operational minimum: objective improvement is below action threshold,0.0,False,NO PURCHASE,"External intelligence did not materially change the operational recommendation. Main external drivers: Crude, Currency."
2026-06-30,368321,Diesel,0.0,0.0,1.0,Operational minimum required to cover demand until the next observed quotation,0.0,0.0,9.0,Operational minimum selected,0.0,0.0,9.0,0.0,0.0,0.6043165467625907,0.201800311384165,0.43945372003844,0.687784521546282,0.0,P01 rising | P02 streak 6 | P07 price percentile 0.71,Crude | Currency | Refined product,,"Pattern confidence is detection confidence, not validated predictive probability.",Operational minimum: objective improvement is below action threshold,0.0,False,NO PURCHASE,"External intelligence did not materially change the operational recommendation. Main external drivers: Crude, Currency, Refined product."
2026-06-30,368321,Verde,0.0,0.0,1.0,Operational minimum required to cover demand until the next observed quotation,0.0,0.0,9.0,Operational minimum selected,0.0,0.0,9.0,0.0,0.0,0.489918256130789,-0.3123913184974031,0.21336473593882974,0.46908226924609486,0.0,P01 rising | P02 streak 2 | P07 price percentile 0.80,Crude | Currency,,"Pattern confidence is detection confidence, not validated predictive probability. | Internal and external evidence disagree; discretionary volume is penalised.",Operational minimum: objective improvement is below action threshold,0.0,False,NO PURCHASE,"External intelligence did not materially change the operational recommendation. Main external drivers: Crude, Currency."
2026-06-30,368322,Diesel,0.0,0.0,1.0,Operational minimum required to cover demand until the next observed quotation,0.0,0.0,9.0,Operational minimum selected,0.0,0.0,9.0,0.0,0.0,0.6043165467625907,0.201800311384165,0.43945372003844,0.687784521546282,0.0,P01 rising | P02 streak 6 | P07 price percentile 0.71,Crude | Currency | Refined product,,"Pattern confidence is detection confidence, not validated predictive probability.",Operational minimum: objective improvement is below action threshold,0.0,False,NO PURCHASE,"External intelligence did not materially change the operational recommendation. Main external drivers: Crude, Currency, Refined product."
2026-06-30,368322,Verde,0.0,0.0,1.0,Operational minimum required to cover demand until the next observed quotation,0.0,0.0,9.0,Operational minimum selected,0.0,0.0,9.0,0.0,0.0,0.489918256130789,-0.3123913184974031,0.21336473593882974,0.46908226924609486,0.0,P01 rising | P02 streak 2 | P07 price percentile 0.80,Crude | Currency,,"Pattern confidence is detection confidence, not validated predictive probability. | Internal and external evidence disagree; discretionary volume is penalised.",Operational minimum: objective improvement is below action threshold,0.0,False,NO PURCHASE,"External intelligence did not materially change the operational recommendation. Main external drivers: Crude, Currency."
2026-07-01,368318,Diesel,2057.0763236910993,3044.472959062827,1.0,Operational minimum required to cover demand until the next observed quotation,0.0,0.0,8.0,Operational minimum selected,0.0,0.0,8.0,0.0,0.0,0.5323741007194253,0.3057504506406746,0.4363859921325168,0.7143666665421512,0.0,P01 rising | P02 streak 7 | P07 price percentile 0.83,Crude | Currency | Refined product,,"Pattern confidence is detection confidence, not validated predictive probability.",Operational minimum: objective improvement is below action threshold,0.0,False,NO PURCHASE,"External intelligence did not materially change the operational recommendation. Main external drivers: Crude, Currency, Refined product."
2026-07-01,368318,Verde,1144.416585815352,1601.0388035556773,1.0,Operational minimum required to cover demand until the next observed quotation,0.0,0.0,8.0,Operational minimum selected,0.0,0.0,8.0,0.0,0.0,0.39534883720930225,0.15591857845789248,0.3055454963515807,0.6023251549781514,0.0,P01 rising | P02 streak 3 | P07 price percentile 1.00,Crude | Currency,,"Pattern confidence is detection confidence, not validated predictive probability.",Operational minimum: objective improvement is below action threshold,0.0,False,NO PURCHASE,"External intelligence did not materially change the operational recommendation. Main external drivers: Crude, Currency."
2026-07-01,368319,Diesel,0.0,0.0,1.0,Operational minimum required to cover demand until the next observed quotation,0.0,0.0,8.0,Operational minimum selected,0.0,0.0,8.0,0.0,0.0,0.5323741007194253,0.3057504506406746,0.4363859921325168,0.7143666665421512,0.0,P01 rising | P02 streak 7 | P07 price percentile 0.83,Crude | Currency | Refined product,,"Pattern confidence is detection confidence, not validated predictive probability.",Operational minimum: objective improvement is below action threshold,0.0,False,NO PURCHASE,"External intelligence did not materially change the operational recommendation. Main external drivers: Crude, Currency, Refined product."
2026-07-01,368319,Verde,0.0,0.0,1.0,Operational minimum required to cover demand until the next observed quotation,0.0,0.0,8.0,Operational minimum selected,0.0,0.0,8.0,0.0,0.0,0.39534883720930225,0.15591857845789248,0.3055454963515807,0.6023251549781514,0.0,P01 rising | P02 streak 3 | P07 price percentile 1.00,Crude | Currency,,"Pattern confidence is detection confidence, not validated predictive probability.",Operational minimum: objective improvement is below action threshold,0.0,False,NO PURCHASE,"External intelligence did not materially change the operational recommendation. Main external drivers: Crude, Currency."
2026-07-01,368320,Diesel,0.0,0.0,1.0,Operational minimum required to cover demand until the next observed quotation,0.0,0.0,8.0,Operational minimum selected,0.0,0.0,8.0,0.0,0.0,0.5323741007194253,0.3057504506406746,0.4363859921325168,0.7143666665421512,0.0,P01 rising | P02 streak 7 | P07 price percentile 0.83,Crude | Currency | Refined product,,"Pattern confidence is detection confidence, not validated predictive probability.",Operational minimum: objective improvement is below action threshold,0.0,False,NO PURCHASE,"External intelligence did not materially change the operational recommendation. Main external drivers: Crude, Currency, Refined product."
2026-07-01,368320,Verde,0.0,0.0,1.0,Operational minimum required to cover demand until the next observed quotation,0.0,0.0,8.0,Operational minimum selected,0.0,0.0,8.0,0.0,0.0,0.39534883720930225,0.15591857845789248,0.3055454963515807,0.6023251549781514,0.0,P01 rising | P02 streak 3 | P07 price percentile 1.00,Crude | Currency,,"Pattern confidence is detection confidence, not validated predictive probability.",Operational minimum: objective improvement is below action threshold,0.0,False,NO PURCHASE,"External intelligence did not materially change the operational recommendation. Main external drivers: Crude, Currency."
2026-07-01,368321,Diesel,0.0,0.0,1.0,Operational minimum required to cover demand until the next observed quotation,0.0,0.0,8.0,Operational minimum selected,0.0,0.0,8.0,0.0,0.0,0.5323741007194253,0.3057504506406746,0.4363859921325168,0.7143666665421512,0.0,P01 rising | P02 streak 7 | P07 price percentile 0.83,Crude | Currency | Refined product,,"Pattern confidence is detection confidence, not validated predictive probability.",Operational minimum: objective improvement is below action threshold,0.0,False,NO PURCHASE,"External intelligence did not materially change the operational recommendation. Main external drivers: Crude, Currency, Refined product."
2026-07-01,368321,Verde,0.0,0.0,1.0,Operational minimum required to cover demand until the next observed quotation,0.0,0.0,8.0,Operational minimum selected,0.0,0.0,8.0,0.0,0.0,0.39534883720930225,0.15591857845789248,0.3055454963515807,0.6023251549781514,0.0,P01 rising | P02 streak 3 | P07 price percentile 1.00,Crude | Currency,,"Pattern confidence is detection confidence, not validated predictive probability.",Operational minimum: objective improvement is below action threshold,0.0,False,NO PURCHASE,"External intelligence did not materially change the operational recommendation. Main external drivers: Crude, Currency."
2026-07-01,368322,Diesel,0.0,0.0,1.0,Operational minimum required to cover demand until the next observed quotation,0.0,0.0,8.0,Operational minimum selected,0.0,0.0,8.0,0.0,0.0,0.5323741007194253,0.3057504506406746,0.4363859921325168,0.7143666665421512,0.0,P01 rising | P02 streak 7 | P07 price percentile 0.83,Crude | Currency | Refined product,,"Pattern confidence is detection confidence, not validated predictive probability.",Operational minimum: objective improvement is below action threshold,0.0,False,NO PURCHASE,"External intelligence did not materially change the operational recommendation. Main external drivers: Crude, Currency, Refined product."
2026-07-01,368322,Verde,0.0,0.0,1.0,Operational minimum required to cover demand until the next observed quotation,0.0,0.0,8.0,Operational minimum selected,0.0,0.0,8.0,0.0,0.0,0.39534883720930225,0.15591857845789248,0.3055454963515807,0.6023251549781514,0.0,P01 rising | P02 streak 3 | P07 price percentile 1.00,Crude | Currency,,"Pattern confidence is detection confidence, not validated predictive probability.",Operational minimum: objective improvement is below action threshold,0.0,False,NO PURCHASE,"External intelligence did not materially change the operational recommendation. Main external drivers: Crude, Currency."
2026-07-02,368318,Diesel,2354.2871357861077,3507.8878323213003,1.0,Operational minimum required to cover demand until the next observed quotation,0.0,0.0,7.0,Operational minimum selected,0.0,0.0,7.0,0.0,0.0,0.4604316546762598,-0.1689637900906372,0.1938465993415817,0.6499988634599563,0.0,P01 rising | P02 streak 8 | P07 price percentile 0.96,Crude | Currency | Refined product,,"Pattern confidence is detection confidence, not validated predictive probability. | Internal and external evidence disagree; discretionary volume is penalised.",Operational minimum: objective improvement is below action threshold,0.0,False,NO PURCHASE,"External intelligence did not materially change the operational recommendation. Main external drivers: Crude, Currency, Refined product."
2026-07-02,368318,Verde,1307.9383526108647,1841.5772004760975,1.0,Operational minimum required to cover demand until the next observed quotation,0.0,0.0,7.0,Operational minimum selected,0.0,0.0,7.0,0.0,0.0,0.425061425061425,-0.36118432648685744,0.1390987813637758,0.532829765168324,0.0,P01 rising | P02 streak 4 | P07 price percentile 1.00,Crude | Currency,,"Pattern confidence is detection confidence, not validated predictive probability. | Internal and external evidence disagree; discretionary volume is penalised.",Operational minimum: objective improvement is below action threshold,0.0,False,NO PURCHASE,"External intelligence did not materially change the operational recommendation. Main external drivers: Crude, Currency."
2026-07-02,368319,Diesel,0.0,0.0,1.0,Operational minimum required to cover demand until the next observed quotation,0.0,0.0,7.0,Operational minimum selected,0.0,0.0,7.0,0.0,0.0,0.4604316546762598,-0.1689637900906372,0.1938465993415817,0.6499988634599563,0.0,P01 rising | P02 streak 8 | P07 price percentile 0.96,Crude | Currency | Refined product,,"Pattern confidence is detection confidence, not validated predictive probability. | Internal and external evidence disagree; discretionary volume is penalised.",Operational minimum: objective improvement is below action threshold,0.0,False,NO PURCHASE,"External intelligence did not materially change the operational recommendation. Main external drivers: Crude, Currency, Refined product."
2026-07-02,368319,Verde,0.0,0.0,1.0,Operational minimum required to cover demand until the next observed quotation,0.0,0.0,7.0,Operational minimum selected,0.0,0.0,7.0,0.0,0.0,0.425061425061425,-0.36118432648685744,0.1390987813637758,0.532829765168324,0.0,P01 rising | P02 streak 4 | P07 price percentile 1.00,Crude | Currency,,"Pattern confidence is detection confidence, not validated predictive probability. | Internal and external evidence disagree; discretionary volume is penalised.",Operational minimum: objective improvement is below action threshold,0.0,False,NO PURCHASE,"External intelligence did not materially change the operational recommendation. Main external drivers: Crude, Currency."
2026-07-02,368320,Diesel,0.0,0.0,1.0,Operational minimum required to cover demand until the next observed quotation,0.0,0.0,7.0,Operational minimum selected,0.0,0.0,7.0,0.0,0.0,0.4604316546762598,-0.1689637900906372,0.1938465993415817,0.6499988634599563,0.0,P01 rising | P02 streak 8 | P07 price percentile 0.96,Crude | Currency | Refined product,,"Pattern confidence is detection confidence, not validated predictive probability. | Internal and external evidence disagree; discretionary volume is penalised.",Operational minimum: objective improvement is below action threshold,0.0,False,NO PURCHASE,"External intelligence did not materially change the operational recommendation. Main external drivers: Crude, Currency, Refined product."
2026-07-02,368320,Verde,0.0,0.0,1.0,Operational minimum required to cover demand until the next observed quotation,0.0,0.0,7.0,Operational minimum selected,0.0,0.0,7.0,0.0,0.0,0.425061425061425,-0.36118432648685744,0.1390987813637758,0.532829765168324,0.0,P01 rising | P02 streak 4 | P07 price percentile 1.00,Crude | Currency,,"Pattern confidence is detection confidence, not validated predictive probability. | Internal and external evidence disagree; discretionary volume is penalised.",Operational minimum: objective improvement is below action threshold,0.0,False,NO PURCHASE,"External intelligence did not materially change the operational recommendation. Main external drivers: Crude, Currency."
2026-07-02,368321,Diesel,0.0,0.0,1.0,Operational minimum required to cover demand until the next observed quotation,0.0,0.0,7.0,Operational minimum selected,0.0,0.0,7.0,0.0,0.0,0.4604316546762598,-0.1689637900906372,0.1938465993415817,0.6499988634599563,0.0,P01 rising | P02 streak 8 | P07 price percentile 0.96,Crude | Currency | Refined product,,"Pattern confidence is detection confidence, not validated predictive probability. | Internal and external evidence disagree; discretionary volume is penalised.",Operational minimum: objective improvement is below action threshold,0.0,False,NO PURCHASE,"External intelligence did not materially change the operational recommendation. Main external drivers: Crude, Currency, Refined product."
2026-07-02,368321,Verde,0.0,0.0,1.0,Operational minimum required to cover demand until the next observed quotation,0.0,0.0,7.0,Operational minimum selected,0.0,0.0,7.0,0.0,0.0,0.425061425061425,-0.36118432648685744,0.1390987813637758,0.532829765168324,0.0,P01 rising | P02 streak 4 | P07 price percentile 1.00,Crude | Currency,,"Pattern confidence is detection confidence, not validated predictive probability. | Internal and external evidence disagree; discretionary volume is penalised.",Operational minimum: objective improvement is below action threshold,0.0,False,NO PURCHASE,"External intelligence did not materially change the operational recommendation. Main external drivers: Crude, Currency."
2026-07-02,368322,Diesel,0.0,0.0,1.0,Operational minimum required to cover demand until the next observed quotation,0.0,0.0,7.0,Operational minimum selected,0.0,0.0,7.0,0.0,0.0,0.4604316546762598,-0.1689637900906372,0.1938465993415817,0.6499988634599563,0.0,P01 rising | P02 streak 8 | P07 price percentile 0.96,Crude | Currency | Refined product,,"Pattern confidence is detection confidence, not validated predictive probability. | Internal and external evidence disagree; discretionary volume is penalised.",Operational minimum: objective improvement is below action threshold,0.0,False,NO PURCHASE,"External intelligence did not materially change the operational recommendation. Main external drivers: Crude, Currency, Refined product."
2026-07-02,368322,Verde,0.0,0.0,1.0,Operational minimum required to cover demand until the next observed quotation,0.0,0.0,7.0,Operational minimum selected,0.0,0.0,7.0,0.0,0.0,0.425061425061425,-0.36118432648685744,0.1390987813637758,0.532829765168324,0.0,P01 rising | P02 streak 4 | P07 price percentile 1.00,Crude | Currency,,"Pattern confidence is detection confidence, not validated predictive probability. | Internal and external evidence disagree; discretionary volume is penalised.",Operational minimum: objective improvement is below action threshold,0.0,False,NO PURCHASE,"External intelligence did not materially change the operational recommendation. Main external drivers: Crude, Currency."
2026-07-03,368318,Diesel,2248.1101815052966,3367.6690518949345,1.0,Operational minimum required to cover demand until the next observed quotation,0.0,0.0,6.0,Operational minimum selected,0.0,0.0,6.0,0.0,0.0,0.43884892086330934,-0.3376268829810251,0.08120619113316228,0.6632213057090224,0.0,P01 rising | P02 streak 9 | P07 price percentile 1.00,Crude | Currency | Refined product | Supply,GULF_SUPPLY_RECOVERY,"Pattern confidence is detection confidence, not validated predictive probability. | Internal and external evidence disagree; discretionary volume is penalised.",Operational minimum: objective improvement is below action threshold,0.0,False,NO PURCHASE,"External intelligence did not materially change the operational recommendation. Main external drivers: Crude, Currency, Refined product, Supply."
2026-07-03,368318,Verde,1325.20897042853,1868.5446483042272,1.0,Operational minimum required to cover demand until the next observed quotation,0.0,0.0,6.0,Operational minimum selected,0.0,0.0,6.0,0.0,0.0,0.43884892086330934,-0.41892317199464396,0.07715673540328309,0.5977692071484195,0.0,P01 rising | P02 streak 5 | P07 price percentile 1.00,Crude | Currency | Supply,GULF_SUPPLY_RECOVERY,"Pattern confidence is detection confidence, not validated predictive probability. | Internal and external evidence disagree; discretionary volume is penalised.",Operational minimum: objective improvement is below action threshold,0.0,False,NO PURCHASE,"External intelligence did not materially change the operational recommendation. Main external drivers: Crude, Currency, Supply."
2026-07-03,368319,Diesel,0.0,0.0,1.0,Operational minimum required to cover demand until the next observed quotation,0.0,0.0,6.0,Operational minimum selected,0.0,0.0,6.0,0.0,0.0,0.43884892086330934,-0.3376268829810251,0.08120619113316228,0.6632213057090224,0.0,P01 rising | P02 streak 9 | P07 price percentile 1.00,Crude | Currency | Refined product | Supply,GULF_SUPPLY_RECOVERY,"Pattern confidence is detection confidence, not validated predictive probability. | Internal and external evidence disagree; discretionary volume is penalised.",Operational minimum: objective improvement is below action threshold,0.0,False,NO PURCHASE,"External intelligence did not materially change the operational recommendation. Main external drivers: Crude, Currency, Refined product, Supply."
