date,distributor_id,product,quotation_eur_per_litre,operational_required_litres,combined_signal_score,combined_signal_confidence,external_drivers,external_themes,purchase_litres,target_cover_days,purchase_cost_eur,expected_future_cost_eur,expected_cost_eur,downside_cost_eur,holding_cost_eur,capital_cost_eur,order_cost_eur,robust_objective_eur,expected_future_price_eur_per_litre,scenario_costs,selected,selection_reason
2026-06-20,368319,Verde,1.353,0.0,-0.5604808836371872,0.7166039724427183,Crude | Currency | Geopolitics | Supply and demand,HORMUZ_RECOVERY,505.709351,14.0,684.224751903,3.8808419472386624e-07,684.2247522910842,2.4020664568524808e-08,0.0,0.0,0.0,684.2247522910842,1.3286598121611082,"[684.2247522689445, 684.2247522750664, 684.2247522905934, 684.2247523071428, 684.2247523151049]",False,Feasible candidate rejected because its combined robust objective is higher or it failed a decision gate.
2026-06-20,368319,Verde,1.353,0.0,-0.5604808836371872,0.7166039724427183,Crude | Currency | Geopolitics | Supply and demand,HORMUZ_RECOVERY,3943.132451,14.0,5335.058206203,0.0,5335.058206203001,0.0,0.0,0.0,0.0,5335.058206203001,1.3286598121604039,"[5335.058206203, 5335.058206203, 5335.058206203, 5335.058206203, 5335.058206203]",False,Feasible candidate rejected because its combined robust objective is higher or it failed a decision gate.
2026-06-20,368320,Diesel,1.415,0.0,-0.5507594853854677,0.686849137250613,Crude | Currency | Geopolitics | Supply and demand,HORMUZ_RECOVERY,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3623149964025492,"[0.0, 0.0, 0.0, 0.0, 0.0]",True,Selected because it is the operational minimum after combined-signal decision gates.
2026-06-20,368320,Diesel,1.415,0.0,-0.5507594853854677,0.686849137250613,Crude | Currency | Geopolitics | Supply and demand,HORMUZ_RECOVERY,7519.238496,14.0,10639.72247184,0.0,10639.72247184,0.0,0.0,0.0,0.0,10639.72247184,1.3623149964025492,"[10639.72247184, 10639.72247184, 10639.72247184, 10639.72247184, 10639.72247184]",False,Feasible candidate rejected because its combined robust objective is higher or it failed a decision gate.
2026-06-20,368320,Verde,1.353,0.0,-0.5604808836371872,0.7166039724427183,Crude | Currency | Geopolitics | Supply and demand,HORMUZ_RECOVERY,0.0,13.0,0.0,494.5780703438633,494.5780703438633,29.92860311341707,0.0,0.0,0.0,494.5780703438633,1.329193788760637,"[466.99314973138934, 474.620706067754, 493.9666749088346, 514.5863842395584, 524.5066734572804]",True,Selected because it is the operational minimum after combined-signal decision gates.
2026-06-20,368320,Verde,1.353,0.0,-0.5604808836371872,0.7166039724427183,Crude | Currency | Geopolitics | Supply and demand,HORMUZ_RECOVERY,372.088761,14.0,503.436093633,3.5487832217450616e-07,503.43609398787834,2.1965377072774572e-08,0.0,0.0,0.0,503.43609398787834,1.3286598121607873,"[503.436093967633, 503.43609397323104, 503.4360939874296, 503.4360940025629, 503.4360940098437]",False,Feasible candidate rejected because its combined robust objective is higher or it failed a decision gate.
2026-06-20,368320,Verde,1.353,0.0,-0.5604808836371872,0.7166039724427183,Crude | Currency | Geopolitics | Supply and demand,HORMUZ_RECOVERY,39347.520044,14.0,53237.194619532,0.0,53237.194619532005,0.0,0.0,0.0,0.0,53237.194619532005,1.3286598121604039,"[53237.194619532, 53237.194619532, 53237.194619532, 53237.194619532, 53237.194619532]",False,Feasible candidate rejected because its combined robust objective is higher or it failed a decision gate.
2026-06-20,368321,Diesel,1.415,0.0,-0.5507594853854677,0.686849137250613,Crude | Currency | Geopolitics | Supply and demand,HORMUZ_RECOVERY,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3623149964025492,"[0.0, 0.0, 0.0, 0.0, 0.0]",True,Selected because it is the operational minimum after combined-signal decision gates.
2026-06-20,368321,Diesel,1.415,0.0,-0.5507594853854677,0.686849137250613,Crude | Currency | Geopolitics | Supply and demand,HORMUZ_RECOVERY,2463.240303,14.0,3485.4850287450004,0.0,3485.485028745001,0.0,0.0,0.0,0.0,3485.485028745001,1.3623149964025492,"[3485.4850287450004, 3485.4850287450004, 3485.4850287450004, 3485.4850287450004, 3485.4850287450004]",False,Feasible candidate rejected because its combined robust objective is higher or it failed a decision gate.
2026-06-20,368321,Verde,1.353,0.0,-0.5604808836371872,0.7166039724427183,Crude | Currency | Geopolitics | Supply and demand,HORMUZ_RECOVERY,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3286598121604039,"[0.0, 0.0, 0.0, 0.0, 0.0]",True,Selected because it is the operational minimum after combined-signal decision gates.
2026-06-20,368321,Verde,1.353,0.0,-0.5604808836371872,0.7166039724427183,Crude | Currency | Geopolitics | Supply and demand,HORMUZ_RECOVERY,2701.72249,14.0,3655.43052897,0.0,3655.4305289700005,0.0,0.0,0.0,0.0,3655.4305289700005,1.3286598121604039,"[3655.43052897, 3655.43052897, 3655.43052897, 3655.43052897, 3655.43052897]",False,Feasible candidate rejected because its combined robust objective is higher or it failed a decision gate.
2026-06-20,368322,Diesel,1.415,0.0,-0.5507594853854677,0.686849137250613,Crude | Currency | Geopolitics | Supply and demand,HORMUZ_RECOVERY,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3623149964025492,"[0.0, 0.0, 0.0, 0.0, 0.0]",True,Selected because it is the operational minimum after combined-signal decision gates.
2026-06-20,368322,Diesel,1.415,0.0,-0.5507594853854677,0.686849137250613,Crude | Currency | Geopolitics | Supply and demand,HORMUZ_RECOVERY,2791.595068,14.0,3950.10702122,0.0,3950.1070212200007,0.0,0.0,0.0,0.0,3950.1070212200007,1.3623149964025492,"[3950.10702122, 3950.10702122, 3950.10702122, 3950.10702122, 3950.10702122]",False,Feasible candidate rejected because its combined robust objective is higher or it failed a decision gate.
2026-06-20,368322,Verde,1.353,0.0,-0.5604808836371872,0.7166039724427183,Crude | Currency | Geopolitics | Supply and demand,HORMUZ_RECOVERY,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3286598121604039,"[0.0, 0.0, 0.0, 0.0, 0.0]",True,Selected because it is the operational minimum after combined-signal decision gates.
2026-06-20,368322,Verde,1.353,0.0,-0.5604808836371872,0.7166039724427183,Crude | Currency | Geopolitics | Supply and demand,HORMUZ_RECOVERY,6280.644125,14.0,8497.711501124999,0.0,8497.711501124999,0.0,0.0,0.0,0.0,8497.711501124999,1.3286598121604039,"[8497.711501124999, 8497.711501124999, 8497.711501124999, 8497.711501124999, 8497.711501124999]",False,Feasible candidate rejected because its combined robust objective is higher or it failed a decision gate.
2026-06-23,368318,Diesel,1.425,0.0,0.06603019707853247,0.43392327827458477,Crude | Currency,,0.0,2.0,0.0,33537.6569548457,33537.6569548457,2653.0546572419844,0.0,0.0,0.0,33537.6569548457,1.4337875593319211,"[31673.54369337882, 32693.26047919838, 33556.44127379272, 33950.01409471141, 36190.71161208768]",False,Operational-minimum benchmark; feasible but not selected.
2026-06-23,368318,Diesel,1.425,0.0,0.06603019707853247,0.43392327827458477,Crude | Currency,,607.700637,3.0,865.973407725,32672.023344075475,33537.99675180048,2657.440464066516,0.0,0.0,0.0,33537.99675180048,1.4340368653724946,"[31670.80189507074, 32692.20439091747, 33556.81212340373, 33951.03556580857, 36195.437215866994]",False,Feasible candidate rejected because its combined robust objective is higher or it failed a decision gate.
2026-06-23,368318,Diesel,1.425,0.0,0.06603019707853247,0.43392327827458477,Crude | Currency,,2855.810819,4.0,4069.530417075,29467.08952522814,33536.619942303136,2639.6697913024327,0.0,0.0,0.0,33536.619942303136,1.4349591409373414,"[31681.91127641545, 32696.48351218315, 33555.30949290825, 33946.89670850551, 36176.28973360557]",False,Feasible candidate rejected because its combined robust objective is higher or it failed a decision gate.
2026-06-23,368318,Diesel,1.425,0.0,0.06603019707853247,0.43392327827458477,Crude | Currency,,4992.411264,5.0,7114.1860512,26417.282046267323,33531.46809746732,2573.174209389719,0.0,0.0,0.0,33531.46809746732,1.4358356702098132,"[31723.481158828676, 32712.495436009223, 33549.68684200901, 33931.40963446649, 36104.64230685704]",False,Feasible candidate rejected because its combined robust objective is higher or it failed a decision gate.
2026-06-23,368318,Diesel,1.425,0.0,0.06603019707853247,0.43392327827458477,Crude | Currency,,6793.309921,6.0,9680.466637425001,23843.750009801006,33524.21664722601,2479.578726824977,0.0,0.0,0.0,33524.21664722601,1.4365744795615147,"[31781.992613164573, 32735.03292939124, 33541.77271133942, 33909.61089045217, 36003.795374050984]",False,Feasible candidate rejected because its combined robust objective is higher or it failed a decision gate.
2026-06-23,368318,Diesel,1.425,0.0,0.06603019707853247,0.43392327827458477,Crude | Currency,,8827.301787,7.0,12578.905046475002,20933.921618174387,33512.82666464939,2332.5666285290936,0.0,0.0,0.0,33512.82666464939,1.4374089141956037,"[31873.897600889963, 32770.432973299634, 33529.34184476295, 33875.37121338717, 35845.39329317848]",False,Feasible candidate rejected because its combined robust objective is higher or it failed a decision gate.
2026-06-23,368318,Diesel,1.425,0.0,0.06603019707853247,0.43392327827458477,Crude | Currency,,10759.988071,8.0,15332.983001175,18165.875895508034,33498.858896683036,2152.282693638983,0.0,0.0,0.0,33498.858896683036,1.4382017887390846,"[31986.60256201373, 32813.8447692339, 33514.09761951565, 33833.3823989821, 35651.14159032202]",False,Feasible candidate rejected because its combined robust objective is higher or it failed a decision gate.
2026-06-23,368318,Diesel,1.425,0.0,0.06603019707853247,0.43392327827458477,Crude | Currency,,12817.064395,9.0,18264.316762874998,15216.308403037583,33480.62516591258,1916.9373801326365,0.0,0.0,0.0,33480.62516591258,1.4390456936525715,"[32133.729284234214, 32870.515169346094, 33494.197582542445, 33778.569579992196, 35397.562546045214]",False,Feasible candidate rejected because its combined robust objective is higher or it failed a decision gate.
2026-06-23,368318,Diesel,1.425,0.0,0.06603019707853247,0.43392327827458477,Crude | Currency,,15171.351531,10.0,21619.175931675,11836.320409521279,33455.49634119628,1592.5961246126099,0.0,0.0,0.0,33455.49634119628,1.4400115277631733,"[32336.492046298947, 32948.61550816042, 33466.77233714188, 33703.02926748329, 35048.09246580889]",False,Feasible candidate rejected because its combined robust objective is higher or it failed a decision gate.
2026-06-23,368318,Diesel,1.425,0.0,0.06603019707853247,0.43392327827458477,Crude | Currency,,17419.461712,11.0,24822.732939600002,8604.523193403427,33427.25613300343,1228.0958073544534,0.0,0.0,0.0,33427.25613300343,1.44093380332761,"[32564.360348104223, 33036.38602082663, 33435.95137163332, 33618.13575669283, 34655.35194035788]",False,Feasible candidate rejected because its combined robust objective is higher or it failed a decision gate.
2026-06-23,368318,Diesel,1.425,0.0,0.06603019707853247,0.43392327827458477,Crude | Currency,,19556.062157,12.0,27867.388573725002,5529.184781799066,33396.57335552407,832.068906659726,0.0,0.0,0.0,33396.57335552407,1.4418103326000815,"[32811.93757385077, 33131.74803413036, 33402.464620404695, 33525.899584663304, 34228.6422621838]",False,Feasible candidate rejected because its combined robust objective is higher or it failed a decision gate.
2026-06-23,368318,Diesel,1.425,0.0,0.06603019707853247,0.43392327827458477,Crude | Currency,,21356.960815,13.0,30433.669161374997,2934.133220941719,33367.80238231672,460.7179311184227,0.0,0.0,0.0,33367.80238231672,1.4425491419521932,"[33044.08858213205, 33221.168163439244, 33371.06438543418, 33439.41052949237, 33828.52031343514]",False,Feasible candidate rejected because its combined robust objective is higher or it failed a decision gate.
2026-06-23,368318,Diesel,1.425,0.0,0.06603019707853247,0.43392327827458477,Crude | Currency,,23390.952681,14.0,33332.107570424996,0.0,33332.107570424996,0.0,0.0,0.0,0.0,33332.107570424996,1.4433835765862555,"[33332.107570424996, 33332.107570424996, 33332.107570424996, 33332.107570424996, 33332.107570424996]",True,Selected because it has the lowest admissible combined robust objective.
2026-06-23,368318,Diesel,1.425,0.0,0.06603019707853247,0.43392327827458477,Crude | Currency,,29263.650894,14.0,41700.70252395,0.0,41700.70252395001,0.0,0.0,0.0,0.0,41700.70252395001,1.4433835765862555,"[41700.70252395, 41700.70252395, 41700.70252395, 41700.70252395, 41700.70252395]",False,Feasible candidate rejected because its combined robust objective is higher or it failed a decision gate.
2026-06-23,368318,Verde,1.358,0.0,0.4899534337093434,0.4687521276415037,Crude | Currency,,0.0,1.0,0.0,20577.850167777633,20577.850167777633,958.6879877297033,0.0,0.0,0.0,20577.850167777633,1.3749045781362188,"[19974.390000968095, 20095.023548217483, 20598.745921949405, 20841.271368534148, 21536.538155507336]",False,Operational-minimum benchmark; feasible but not selected.
2026-06-23,368318,Verde,1.358,0.0,0.4899534337093434,0.4687521276415037,Crude | Currency,,540.964292,2.0,734.629508536,19846.474229430456,20581.103737966452,971.0163584709917,0.0,0.0,0.0,20581.103737966452,1.3757640353202159,"[19969.88329799271, 20092.068147765298, 20602.26820376041, 20847.91243733107, 21552.120096437444]",False,Feasible candidate rejected because its combined robust objective is higher or it failed a decision gate.
2026-06-23,368318,Verde,1.358,0.0,0.4899534337093434,0.4687521276415037,Crude | Currency,,1848.902644,3.0,2510.8097905520003,18074.31840216286,20585.12819271486,986.26575138107,0.0,0.0,0.0,20585.12819271486,1.3778420227760897,"[19964.308799476818, 20088.412509591548, 20606.625037311507, 20856.127007573356, 21571.39394409593]",False,Feasible candidate rejected because its combined robust objective is higher or it failed a decision gate.
2026-06-23,368318,Verde,1.358,0.0,0.4899534337093434,0.4687521276415037,Crude | Currency,,3174.111615,4.0,4310.44357317,16273.218317793713,20583.66189096371,980.7096666625621,0.0,0.0,0.0,20583.66189096371,1.37994744893317,"[19966.339856463816, 20089.744433787702, 20605.0376340321, 20853.134045921608, 21564.371557626273]",False,Feasible candidate rejected because its combined robust objective is higher or it failed a decision gate.
2026-06-23,368318,Verde,1.358,0.0,0.4899534337093434,0.4687521276415037,Crude | Currency,,4426.574793,5.0,6011.2885688940005,14565.858327070444,20577.146895964444,956.023162586338,0.0,0.0,0.0,20577.146895964444,1.3819373001894224,"[19975.36414229257, 20095.66236948584, 20597.98456707706, 20839.83587576059, 21533.170058550782]",False,Feasible candidate rejected because its combined robust objective is higher or it failed a decision gate.
2026-06-23,368318,Verde,1.358,0.0,0.4899534337093434,0.4687521276415037,Crude | Currency,,5502.437439,6.0,7472.310042162001,13095.260735839052,20567.570778001053,919.7375053963879,0.0,0.0,0.0,20567.570778001053,1.383646577296568,"[19988.62856162692, 20104.360895018322, 20587.617559708244, 20820.289453058267, 21487.30828339744]",False,Feasible candidate rejected because its combined robust objective is higher or it failed a decision gate.
2026-06-23,368318,Verde,1.358,0.0,0.4899534337093434,0.4687521276415037,Crude | Currency,,6644.498581,7.0,9023.229072998,11530.152050770777,20553.381123768777,865.9703179949283,0.0,0.0,0.0,20553.381123768777,1.3854610272844348,"[20008.28344940774, 20117.250154539608, 20572.255985159005, 20791.326048400544, 21419.351441763705]",False,Feasible candidate rejected because its combined robust objective is higher or it failed a decision gate.
2026-06-23,368318,Verde,1.358,0.0,0.4899534337093434,0.4687521276415037,Crude | Currency,,7718.796996,8.0,10482.126320568,10054.124209211313,20536.250529779314,801.059373566477,0.0,0.0,0.0,20536.250529779314,1.3871678192191017,"[20032.01199817787, 20132.81083474152, 20553.710579306666, 20756.359704779883, 21337.30990334579]",False,Feasible candidate rejected because its combined robust objective is higher or it failed a decision gate.
2026-06-23,368318,Verde,1.358,0.0,0.4899534337093434,0.4687521276415037,Crude | Currency,,8863.213582,9.0,12036.244044356,8477.723747769853,20513.967792125855,716.6260172901748,0.0,0.0,0.0,20513.967792125855,1.3889860114193422,"[20062.877070776467, 20153.05149626566, 20529.58751541649, 20710.87699343438, 21230.59380941603]",False,Feasible candidate rejected because its combined robust objective is higher or it failed a decision gate.
2026-06-23,368318,Verde,1.358,0.0,0.4899534337093434,0.4687521276415037,Crude | Currency,,10171.151935,10.0,13812.424327730001,6670.980859860261,20483.405187590266,600.8187355451082,0.0,0.0,0.0,20483.405187590266,1.391063998876805,"[20105.211052465067, 20180.813225695943, 20496.500752320848, 20648.493719813458, 21084.223923135374]",False,Feasible candidate rejected because its combined robust objective is higher or it failed a decision gate.
2026-06-23,368318,Verde,1.358,0.0,0.4899534337093434,0.4687521276415037,Crude | Currency,,11496.360905,11.0,15612.05810899,4834.837014192742,20446.89512318274,462.4754438126256,0.0,0.0,0.0,20446.89512318274,1.3931694250322968,"[20155.783195172262, 20213.977366807783, 20456.97532999463, 20573.970708032848, 20909.370566995367]",False,Feasible candidate rejected because its combined robust objective is higher or it failed a decision gate.
2026-06-23,368318,Verde,1.358,0.0,0.4899534337093434,0.4687521276415037,Crude | Currency,,12748.824084,12.0,17312.903106072,3094.3569456687337,20407.260051740734,312.2909305743997,0.0,0.0,0.0,20407.260051740734,1.395159276290138,"[20210.683960802307, 20249.98012724142, 20414.066807013438, 20493.069045876655, 20719.550982315133]",False,Feasible candidate rejected because its combined robust objective is higher or it failed a decision gate.
2026-06-23,368318,Verde,1.358,0.0,0.4899534337093434,0.4687521276415037,Crude | Currency,,13824.686729,13.0,18773.924577982,1595.3092954462684,20369.23387342827,168.20280678928611,0.0,0.0,0.0,20369.23387342827,1.3968685533956946,"[20263.356158111037, 20284.521439725075, 20372.900055279566, 20415.45139769284, 20537.436680217557]",False,Feasible candidate rejected because its combined robust objective is higher or it failed a decision gate.
2026-06-23,368318,Verde,1.358,0.0,0.4899534337093434,0.4687521276415037,Crude | Currency,,14966.747871,14.0,20324.843608818002,1.3146336305150795e-07,20324.843608949468,1.4486431609839201e-08,0.0,0.0,0.0,20324.843608949468,1.3986830033835616,"[20324.843608940344, 20324.84360894217, 20324.84360894978, 20324.843608953448, 20324.843608963954]",True,Selected because it has the lowest admissible combined robust objective.
2026-06-23,368318,Verde,1.358,0.0,0.4899534337093434,0.4687521276415037,Crude | Currency,,28322.24929,14.0,38461.61453582,0.0,38461.61453582,0.0,0.0,0.0,0.0,38461.61453582,1.3986830033837108,"[38461.61453582, 38461.61453582, 38461.61453582, 38461.61453582, 38461.61453582]",False,Feasible candidate rejected because its combined robust objective is higher or it failed a decision gate.
2026-06-23,368319,Diesel,1.425,0.0,0.06603019707853247,0.43392327827458477,Crude | Currency,,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4433835765862555,"[0.0, 0.0, 0.0, 0.0, 0.0]",True,Selected because it is the operational minimum after combined-signal decision gates.
2026-06-23,368319,Diesel,1.425,0.0,0.06603019707853247,0.43392327827458477,Crude | Currency,,3096.063443,14.0,4411.890406275,0.0,4411.890406275,0.0,0.0,0.0,0.0,4411.890406275,1.4433835765862555,"[4411.890406275, 4411.890406275, 4411.890406275, 4411.890406275, 4411.890406275]",False,Feasible candidate rejected because its combined robust objective is higher or it failed a decision gate.
2026-06-23,368319,Verde,1.358,0.0,0.4899534337093434,0.4687521276415037,Crude | Currency,,0.0,10.0,0.0,2565.283448572479,2565.2834485724793,232.33107164265175,0.0,0.0,0.0,2565.2834485724793,1.3912531343035734,"[2419.0392595944463, 2448.2739237054216, 2570.3473828468686, 2629.1216635584483, 2797.614520215131]",False,Operational-minimum benchmark; feasible but not selected.
2026-06-23,368319,Verde,1.358,0.0,0.4899534337093434,0.4687521276415037,Crude | Currency,,505.709351,11.0,686.7532986580001,1864.4405691463246,2551.193867804325,178.94308084536124,0.0,0.0,0.0,2551.193867804325,1.3932908938768767,"[2438.5555299942557, 2461.072280881298, 2555.0941468064007, 2600.362525205553, 2730.136948649686]",False,Feasible candidate rejected because its combined robust objective is higher or it failed a decision gate.
2026-06-23,368319,Verde,1.358,0.0,0.4899534337093434,0.4687521276415037,Crude | Currency,,960.214725,12.0,1303.9715965500002,1232.800717046466,2536.772313596466,124.29718214892182,0.0,0.0,0.0,2536.772313596466,1.395122326645828,"[2458.5316354680444, 2474.1721881688627, 2539.4815197153193, 2570.925774776113, 2661.069495745388]",False,Feasible candidate rejected because its combined robust objective is higher or it failed a decision gate.
2026-06-23,368319,Verde,1.358,0.0,0.4899534337093434,0.4687521276415037,Crude | Currency,,1456.477613,13.0,1977.8965984540002,541.2279394268535,2519.124537880854,57.42654185085621,0.0,0.0,0.0,2519.124537880854,1.3971220216265465,"[2482.9765617216035, 2490.202653566292, 2520.3762182156543, 2534.9037786800113, 2576.55107973171]",False,Feasible candidate rejected because its combined robust objective is higher or it failed a decision gate.
2026-06-23,368319,Verde,1.358,0.0,0.4899534337093434,0.4687521276415037,Crude | Currency,,1843.865351,14.0,2503.969146658,0.0,2503.969146658,0.0,0.0,0.0,0.0,2503.969146658,1.3986830033837108,"[2503.969146658, 2503.969146658, 2503.969146658, 2503.969146658, 2503.969146658]",True,Selected because it has the lowest admissible combined robust objective.
2026-06-23,368319,Verde,1.358,0.0,0.4899534337093434,0.4687521276415037,Crude | Currency,,5281.28845,14.0,7171.9897151000005,0.0,7171.9897151000005,0.0,0.0,0.0,0.0,7171.9897151000005,1.3986830033837108,"[7171.9897151000005, 7171.9897151000005, 7171.9897151000005, 7171.9897151000005, 7171.9897151000005]",False,Feasible candidate rejected because its combined robust objective is higher or it failed a decision gate.
2026-06-23,368320,Diesel,1.425,0.0,0.06603019707853247,0.43392327827458477,Crude | Currency,,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4433835765862555,"[0.0, 0.0, 0.0, 0.0, 0.0]",True,Selected because it is the operational minimum after combined-signal decision gates.
2026-06-23,368320,Diesel,1.425,0.0,0.06603019707853247,0.43392327827458477,Crude | Currency,,11339.515231,14.0,16158.809204175,0.0,16158.809204175002,0.0,0.0,0.0,0.0,16158.809204175002,1.4433835765862555,"[16158.809204175, 16158.809204175, 16158.809204175, 16158.809204175, 16158.809204175]",False,Feasible candidate rejected because its combined robust objective is higher or it failed a decision gate.
2026-06-23,368320,Verde,1.358,0.0,0.4899534337093434,0.4687521276415037,Crude | Currency,,0.0,10.0,0.0,3532.816545721047,3532.816545721047,332.5767984159402,0.0,0.0,0.0,3532.816545721047,1.3925980105660885,"[3323.4712187556593, 3365.319994832189, 3540.0654558063734, 3624.1995407139752, 3865.3933441369873]",False,Operational-minimum benchmark; feasible but not selected.
2026-06-23,368320,Verde,1.358,0.0,0.4899534337093434,0.4687521276415037,Crude | Currency,,372.088761,11.0,505.29653743800003,3016.5785432606335,3521.875080698634,291.1175922452453,0.0,0.0,0.0,3521.875080698634,1.3934905169001262,"[3338.626857057557, 3375.258741746558, 3528.2203376753496, 3601.866221395193, 3812.9926729438794]",False,Feasible candidate rejected because its combined robust objective is higher or it failed a decision gate.
2026-06-23,368320,Verde,1.358,0.0,0.4899534337093434,0.4687521276415037,Crude | Currency,,1226.081543,12.0,1665.018735394,1829.2327103382286,3494.2514457322286,186.44660212555073,0.0,0.0,0.0,3494.2514457322286,1.3955389366511266,"[3376.889906775011, 3400.3508401285867, 3498.3152729774247, 3545.481865261311, 3680.6980478577793]",False,Feasible candidate rejected because its combined robust objective is higher or it failed a decision gate.
2026-06-23,368320,Verde,1.358,0.0,0.4899534337093434,0.4687521276415037,Crude | Currency,,1770.117654,13.0,2403.819774132,1071.009682679964,3474.8294568119645,112.85314446328584,0.0,0.0,0.0,3474.8294568119645,1.3968438824756333,"[3403.792395479767, 3417.992922980997, 3477.2892264079105, 3505.838409885494, 3587.6826012752504]",False,Feasible candidate rejected because its combined robust objective is higher or it failed a decision gate.
2026-06-23,368320,Verde,1.358,0.0,0.4899534337093434,0.4687521276415037,Crude | Currency,,2536.853075,14.0,3445.04647585,3.7923435193311087e-07,3445.046476229235,4.179673851467669e-08,0.0,0.0,0.0,3445.046476229235,1.3986830033830604,"[3445.0464762029246, 3445.0464762081842, 3445.046476230146, 3445.046476240719, 3445.0464762710317]",True,Selected because it has the lowest admissible combined robust objective.
2026-06-23,368320,Verde,1.358,0.0,0.4899534337093434,0.4687521276415037,Crude | Currency,,41512.284358,14.0,56373.682158164,0.0,56373.68215816401,0.0,0.0,0.0,0.0,56373.68215816401,1.3986830033837108,"[56373.682158164, 56373.682158164, 56373.682158164, 56373.682158164, 56373.682158164]",False,Feasible candidate rejected because its combined robust objective is higher or it failed a decision gate.
2026-06-23,368321,Diesel,1.425,0.0,0.06603019707853247,0.43392327827458477,Crude | Currency,,0.0,13.0,0.0,516.4068122860497,516.4068122860497,81.95410276374594,0.0,0.0,0.0,516.4068122860497,1.442739304316667,"[458.8234792866706, 490.3230090935119, 516.9870687090107, 529.1447177504815, 598.3609150497956]",False,Operational-minimum benchmark; feasible but not selected.
2026-06-23,368321,Diesel,1.425,0.0,0.06603019707853247,0.43392327827458477,Crude | Currency,,357.934944,14.0,510.0572952,1.889493175552454e-07,510.05729538894934,3.106157464571879e-08,0.0,0.0,0.0,510.05729538894934,1.44338357658602,"[510.05729536712454, 510.05729537906325, 510.0572953891692, 510.0572953937771, 510.0572954200109]",True,Selected because it has the lowest admissible combined robust objective.
2026-06-23,368321,Diesel,1.425,0.0,0.06603019707853247,0.43392327827458477,Crude | Currency,,3719.311648,14.0,5300.0190984,0.0,5300.0190984,0.0,0.0,0.0,0.0,5300.0190984,1.4433835765862555,"[5300.0190984, 5300.0190984, 5300.0190984, 5300.0190984, 5300.0190984]",False,Feasible candidate rejected because its combined robust objective is higher or it failed a decision gate.
2026-06-23,368321,Verde,1.358,0.0,0.4899534337093434,0.4687521276415037,Crude | Currency,,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3986830033837108,"[0.0, 0.0, 0.0, 0.0, 0.0]",True,Selected because it is the operational minimum after combined-signal decision gates.
2026-06-23,368321,Verde,1.358,0.0,0.4899534337093434,0.4687521276415037,Crude | Currency,,3708.302806,14.0,5035.875210548001,0.0,5035.875210548001,0.0,0.0,0.0,0.0,5035.875210548001,1.3986830033837108,"[5035.875210548001, 5035.875210548001, 5035.875210548001, 5035.875210548001, 5035.875210548001]",False,Feasible candidate rejected because its combined robust objective is higher or it failed a decision gate.
2026-06-23,368322,Diesel,1.425,0.0,0.06603019707853247,0.43392327827458477,Crude | Currency,,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4433835765862555,"[0.0, 0.0, 0.0, 0.0, 0.0]",True,Selected because it is the operational minimum after combined-signal decision gates.
2026-06-23,368322,Diesel,1.425,0.0,0.06603019707853247,0.43392327827458477,Crude | Currency,,4421.657458,14.0,6300.86187765,0.0,6300.86187765,0.0,0.0,0.0,0.0,6300.86187765,1.4433835765862555,"[6300.86187765, 6300.86187765, 6300.86187765, 6300.86187765, 6300.86187765]",False,Feasible candidate rejected because its combined robust objective is higher or it failed a decision gate.
2026-06-23,368322,Verde,1.358,0.0,0.4899534337093434,0.4687521276415037,Crude | Currency,,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3986830033837108,"[0.0, 0.0, 0.0, 0.0, 0.0]",True,Selected because it is the operational minimum after combined-signal decision gates.
2026-06-23,368322,Verde,1.358,0.0,0.4899534337093434,0.4687521276415037,Crude | Currency,,7543.02483,14.0,10243.427719140001,0.0,10243.427719140001,0.0,0.0,0.0,0.0,10243.427719140001,1.3986830033837108,"[10243.427719140001, 10243.427719140001, 10243.427719140001, 10243.427719140001, 10243.427719140001]",False,Feasible candidate rejected because its combined robust objective is higher or it failed a decision gate.
2026-06-24,368318,Diesel,1.432,0.0,0.09989855379939788,0.43741879367691416,Crude | Currency | Supply,IRAN_SUPPLY_ACCESS,0.0,13.0,0.0,2962.9726997385224,2962.9726997385224,544.0952495951537,0.0,0.0,0.0,2962.9726997385224,1.5330851801886782,"[2540.5633959036836, 2727.1719524014648, 2874.9445687629745, 3313.9867361465167, 3507.067949333676]",False,Operational-minimum benchmark; feasible but not selected.
