date,strategy,distributor_id,product,quotation_eur_per_litre,inventory_before_litres,purchase_litres,purchase_spend_eur,selected_cover_days,operational_required_litres,discretionary_litres,internal_signal_score,internal_signal_confidence,internal_expected_change_eur_per_litre_day,external_signal_score,external_signal_confidence,external_expected_change_eur_per_litre_day,combined_signal_score,combined_signal_confidence,combined_expected_change_eur_per_litre_day,combined_uncertainty_eur_per_litre_day,candidates_evaluated,selected_expected_cost_eur,required_only_expected_cost_eur,expected_advantage_eur,downside_cost_eur,patterns_used,external_drivers,external_themes,caveats,reason
2026-06-18,WIDGET_EXTERNAL,368318,Verde,1.375,7781.284998683539,0.0,0.0,6.0,0.0,0.0,-0.3623978201634877,0.6333333333333333,-0.002639464123524069,-0.7057842459557951,0.6468343305144988,-0.0008035386595781906,-0.5187162205036191,0.6756485640812065,-0.0018037032718667746,0.0021082995568592103,10,12040.573433189584,12040.573433189584,0.0,0.0,P01 falling | P02 streak 2 | P07 price percentile 0.00,Crude | Currency | Geopolitics,HORMUZ_RECOVERY,"Pattern confidence is detection confidence, not validated predictive probability.",Operational minimum: objective improvement is below action threshold
2026-06-18,WIDGET_EXTERNAL,368319,Diesel,1.465,8777.3799233173,0.0,0.0,14.0,0.0,0.0,-0.3623978201634877,0.6333333333333333,-0.003213260672116257,-0.6903581331063069,0.5790935264305512,-0.0007548665502247065,-0.5027497574109501,0.6451652022434302,-0.0021611810029966223,0.0014635411789722156,2,0.0,0.0,0.0,0.0,P01 falling | P02 streak 2 | P07 price percentile 0.00,Crude | Currency | Geopolitics,HORMUZ_RECOVERY,"Pattern confidence is detection confidence, not validated predictive probability.",Operational minimum: objective improvement is below action threshold
2026-06-18,WIDGET_EXTERNAL,368319,Verde,1.375,7178.680588456058,0.0,0.0,14.0,0.0,0.0,-0.3623978201634877,0.6333333333333333,-0.002639464123524069,-0.7057842459557951,0.6468343305144988,-0.0008035386595781906,-0.5187162205036191,0.6756485640812065,-0.0018037032718667746,0.0021082995568592103,2,0.0,0.0,0.0,0.0,P01 falling | P02 streak 2 | P07 price percentile 0.00,Crude | Currency | Geopolitics,HORMUZ_RECOVERY,"Pattern confidence is detection confidence, not validated predictive probability.",Operational minimum: objective improvement is below action threshold
2026-06-18,WIDGET_EXTERNAL,368320,Diesel,1.465,45373.72462646737,0.0,0.0,14.0,0.0,0.0,-0.3623978201634877,0.6333333333333333,-0.003213260672116257,-0.6903581331063069,0.5790935264305512,-0.0007548665502247065,-0.5027497574109501,0.6451652022434302,-0.0021611810029966223,0.0014635411789722156,2,0.0,0.0,0.0,0.0,P01 falling | P02 streak 2 | P07 price percentile 0.00,Crude | Currency | Geopolitics,HORMUZ_RECOVERY,"Pattern confidence is detection confidence, not validated predictive probability.",Operational minimum: objective improvement is below action threshold
2026-06-18,WIDGET_EXTERNAL,368320,Verde,1.375,12483.404094125459,0.0,0.0,14.0,0.0,0.0,-0.3623978201634877,0.6333333333333333,-0.002639464123524069,-0.7057842459557951,0.6468343305144988,-0.0008035386595781906,-0.5187162205036191,0.6756485640812065,-0.0018037032718667746,0.0021082995568592103,2,0.0,0.0,0.0,0.0,P01 falling | P02 streak 2 | P07 price percentile 0.00,Crude | Currency | Geopolitics,HORMUZ_RECOVERY,"Pattern confidence is detection confidence, not validated predictive probability.",Operational minimum: objective improvement is below action threshold
2026-06-18,WIDGET_EXTERNAL,368321,Diesel,1.465,8644.460993413799,0.0,0.0,14.0,0.0,0.0,-0.3623978201634877,0.6333333333333333,-0.003213260672116257,-0.6903581331063069,0.5790935264305512,-0.0007548665502247065,-0.5027497574109501,0.6451652022434302,-0.0021611810029966223,0.0014635411789722156,2,0.0,0.0,0.0,0.0,P01 falling | P02 streak 2 | P07 price percentile 0.00,Crude | Currency | Geopolitics,HORMUZ_RECOVERY,"Pattern confidence is detection confidence, not validated predictive probability.",Operational minimum: objective improvement is below action threshold
2026-06-18,WIDGET_EXTERNAL,368321,Verde,1.375,8091.2532952336915,0.0,0.0,14.0,0.0,0.0,-0.3623978201634877,0.6333333333333333,-0.002639464123524069,-0.7057842459557951,0.6468343305144988,-0.0008035386595781906,-0.5187162205036191,0.6756485640812065,-0.0018037032718667746,0.0021082995568592103,2,0.0,0.0,0.0,0.0,P01 falling | P02 streak 2 | P07 price percentile 0.00,Crude | Currency | Geopolitics,HORMUZ_RECOVERY,"Pattern confidence is detection confidence, not validated predictive probability.",Operational minimum: objective improvement is below action threshold
2026-06-18,WIDGET_EXTERNAL,368322,Diesel,1.465,12483.480695578608,0.0,0.0,14.0,0.0,0.0,-0.3623978201634877,0.6333333333333333,-0.003213260672116257,-0.6903581331063069,0.5790935264305512,-0.0007548665502247065,-0.5027497574109501,0.6451652022434302,-0.0021611810029966223,0.0014635411789722156,2,0.0,0.0,0.0,0.0,P01 falling | P02 streak 2 | P07 price percentile 0.00,Crude | Currency | Geopolitics,HORMUZ_RECOVERY,"Pattern confidence is detection confidence, not validated predictive probability.",Operational minimum: objective improvement is below action threshold
2026-06-18,WIDGET_EXTERNAL,368322,Verde,1.375,8678.505715674524,0.0,0.0,14.0,0.0,0.0,-0.3623978201634877,0.6333333333333333,-0.002639464123524069,-0.7057842459557951,0.6468343305144988,-0.0008035386595781906,-0.5187162205036191,0.6756485640812065,-0.0018037032718667746,0.0021082995568592103,2,0.0,0.0,0.0,0.0,P01 falling | P02 streak 2 | P07 price percentile 0.00,Crude | Currency | Geopolitics,HORMUZ_RECOVERY,"Pattern confidence is detection confidence, not validated predictive probability.",Operational minimum: objective improvement is below action threshold
2026-06-19,WIDGET_EXTERNAL,368318,Diesel,1.445,13955.950256598173,0.0,0.0,6.0,0.0,0.0,-0.39534883720930225,0.6666666666666666,-0.003953488372093022,-0.9350422489687662,0.5383760235192059,-0.0003826068741716676,-0.6100694698883513,0.6484707609712395,-0.002532789290449771,0.0015359572317988688,10,21490.91030747091,21490.91030747091,0.0,570.3772477422172,P01 falling | P02 streak 3 | P07 price percentile 0.00,Crude | Currency | Geopolitics,HORMUZ_RECOVERY,"Pattern confidence is detection confidence, not validated predictive probability.",Operational minimum: objective improvement is below action threshold
