date,strategy,distributor_id,product,quotation_eur_per_litre,inventory_before_litres,purchase_litres,purchase_spend_eur,selected_cover_days,operational_required_litres,discretionary_litres,internal_signal_score,internal_signal_confidence,internal_expected_change_eur_per_litre_day,external_signal_score,external_signal_confidence,external_expected_change_eur_per_litre_day,combined_signal_score,combined_signal_confidence,combined_expected_change_eur_per_litre_day,combined_uncertainty_eur_per_litre_day,candidates_evaluated,selected_expected_cost_eur,required_only_expected_cost_eur,expected_advantage_eur,downside_cost_eur,patterns_used,external_drivers,external_themes,caveats,reason
2026-06-19,WIDGET_FULL,368318,Verde,1.36,6473.346646072674,0.0,0.0,5.0,0.0,0.0,-0.39534883720930225,0.6666666666666666,-0.003689922480620154,-0.9564544606950087,0.7482354439474437,-0.0012157992964240607,-0.6639512784530632,0.7429075001639465,-0.002505554512456694,0.016495419340172807,11,13679.501909520663,13679.501909520663,0.0,2051.4162842123897,P01 falling | P02 streak 3 | P07 price percentile 0.00,Crude | Currency | Geopolitics | LOCAL_COMPETITOR_PRICING,HORMUZ_RECOVERY,"Pattern confidence is detection confidence, not validated predictive probability.",Operational minimum: objective improvement is below action threshold
2026-06-19,WIDGET_FULL,368319,Diesel,1.445,8383.393330495626,0.0,0.0,14.0,0.0,0.0,-0.39534883720930225,0.6666666666666666,-0.003953488372093022,-0.9675237037305617,0.6999444152874839,-0.001241371628788697,-0.6597410880902361,0.7211765372669647,-0.0027002654635550506,0.016181390546512405,2,0.0,0.0,0.0,0.0,P01 falling | P02 streak 3 | P07 price percentile 0.00,Crude | Currency | Geopolitics | LOCAL_COMPETITOR_PRICING,HORMUZ_RECOVERY,"Pattern confidence is detection confidence, not validated predictive probability.",Operational minimum: objective improvement is below action threshold
2026-06-19,WIDGET_FULL,368319,Verde,1.36,6695.27442419071,0.0,0.0,14.0,0.0,0.0,-0.39534883720930225,0.6666666666666666,-0.003689922480620154,-0.9564544606950087,0.7482354439474437,-0.0012157992964240607,-0.6639512784530632,0.7429075001639465,-0.002505554512456694,0.016495419340172807,2,0.0,0.0,0.0,0.0,P01 falling | P02 streak 3 | P07 price percentile 0.00,Crude | Currency | Geopolitics | LOCAL_COMPETITOR_PRICING,HORMUZ_RECOVERY,"Pattern confidence is detection confidence, not validated predictive probability.",Operational minimum: objective improvement is below action threshold
2026-06-19,WIDGET_FULL,368320,Diesel,1.445,44034.97163767555,0.0,0.0,14.0,0.0,0.0,-0.39534883720930225,0.6666666666666666,-0.003953488372093022,-0.9675237037305617,0.6999444152874839,-0.001241371628788697,-0.6597410880902361,0.7211765372669647,-0.0027002654635550506,0.016181390546512405,2,0.0,0.0,0.0,0.0,P01 falling | P02 streak 3 | P07 price percentile 0.00,Crude | Currency | Geopolitics | LOCAL_COMPETITOR_PRICING,HORMUZ_RECOVERY,"Pattern confidence is detection confidence, not validated predictive probability.",Operational minimum: objective improvement is below action threshold
2026-06-19,WIDGET_FULL,368320,Verde,1.36,11609.512999233086,0.0,0.0,14.0,0.0,0.0,-0.39534883720930225,0.6666666666666666,-0.003689922480620154,-0.9564544606950087,0.7482354439474437,-0.0012157992964240607,-0.6639512784530632,0.7429075001639465,-0.002505554512456694,0.016495419340172807,2,0.0,0.0,0.0,0.0,P01 falling | P02 streak 3 | P07 price percentile 0.00,Crude | Currency | Geopolitics | LOCAL_COMPETITOR_PRICING,HORMUZ_RECOVERY,"Pattern confidence is detection confidence, not validated predictive probability.",Operational minimum: objective improvement is below action threshold
2026-06-19,WIDGET_FULL,368321,Diesel,1.445,8104.4129593838925,0.0,0.0,14.0,0.0,0.0,-0.39534883720930225,0.6666666666666666,-0.003953488372093022,-0.9675237037305617,0.6999444152874839,-0.001241371628788697,-0.6597410880902361,0.7211765372669647,-0.0027002654635550506,0.016181390546512405,2,0.0,0.0,0.0,0.0,P01 falling | P02 streak 3 | P07 price percentile 0.00,Crude | Currency | Geopolitics | LOCAL_COMPETITOR_PRICING,HORMUZ_RECOVERY,"Pattern confidence is detection confidence, not validated predictive probability.",Operational minimum: objective improvement is below action threshold
2026-06-19,WIDGET_FULL,368321,Verde,1.36,7705.76924153959,0.0,0.0,14.0,0.0,0.0,-0.39534883720930225,0.6666666666666666,-0.003689922480620154,-0.9564544606950087,0.7482354439474437,-0.0012157992964240607,-0.6639512784530632,0.7429075001639465,-0.002505554512456694,0.016495419340172807,2,0.0,0.0,0.0,0.0,P01 falling | P02 streak 3 | P07 price percentile 0.00,Crude | Currency | Geopolitics | LOCAL_COMPETITOR_PRICING,HORMUZ_RECOVERY,"Pattern confidence is detection confidence, not validated predictive probability.",Operational minimum: objective improvement is below action threshold
2026-06-19,WIDGET_FULL,368322,Diesel,1.445,11855.691936031775,0.0,0.0,14.0,0.0,0.0,-0.39534883720930225,0.6666666666666666,-0.003953488372093022,-0.9675237037305617,0.6999444152874839,-0.001241371628788697,-0.6597410880902361,0.7211765372669647,-0.0027002654635550506,0.016181390546512405,2,0.0,0.0,0.0,0.0,P01 falling | P02 streak 3 | P07 price percentile 0.00,Crude | Currency | Geopolitics | LOCAL_COMPETITOR_PRICING,HORMUZ_RECOVERY,"Pattern confidence is detection confidence, not validated predictive probability.",Operational minimum: objective improvement is below action threshold
2026-06-19,WIDGET_FULL,368322,Verde,1.36,8196.907168766365,0.0,0.0,14.0,0.0,0.0,-0.39534883720930225,0.6666666666666666,-0.003689922480620154,-0.9564544606950087,0.7482354439474437,-0.0012157992964240607,-0.6639512784530632,0.7429075001639465,-0.002505554512456694,0.016495419340172807,2,0.0,0.0,0.0,0.0,P01 falling | P02 streak 3 | P07 price percentile 0.00,Crude | Currency | Geopolitics | LOCAL_COMPETITOR_PRICING,HORMUZ_RECOVERY,"Pattern confidence is detection confidence, not validated predictive probability.",Operational minimum: objective improvement is below action threshold
2026-06-20,WIDGET_FULL,368318,Diesel,1.415,11707.840075092876,0.0,0.0,5.0,0.0,0.0,-0.3673036093418258,0.7000000000000001,-0.004499469214437367,-0.6769141690865488,0.7329493435681771,-0.0007025341140809873,-0.5101604910875801,0.7515575655398624,-0.002747531848104821,0.016499198465252368,11,24095.849244318833,24095.849244318833,0.0,3798.949811276765,P01 falling | P02 streak 4 | P04 multi-day quotation | P07 price percentile 0.00,Crude | Currency | Geopolitics | LOCAL_COMPETITOR_PRICING | Supply and demand,HORMUZ_RECOVERY,"Pattern confidence is detection confidence, not validated predictive probability.",Operational minimum: objective improvement is below action threshold
